Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments,Sales Pressure,Flow Rate Sales,Flow Rate Flare
Dyer Unit #10,12/24/2016,0,90,8,0,0,,,,
Etta #1,12/24/2016,0,0,0,0,0,,,,
Flying G #1,12/24/2016,0,0,0,0,0,,,,
Fridel #1,12/24/2016,11,20,25,0,0,OFF; RESTING,,,
Gb #1,12/24/2016,0,0,0,0,0,,,,
Glaze #1,12/24/2016,1,310,354,0,0,,,,
Haby #1,12/24/2016,2,0,0,0,0,,,,
Hill #1,12/24/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/24/2016,0,30,0,0,0,,,,
Huber #1,12/24/2016,0,0,0,0,0,,,,
Joe #1,12/24/2016,25,0,3,0,0,,,,
Kirby #1,12/24/2016,52,389,8,0,0,,,,
Kresta #1,12/24/2016,0,218,0,0,0,,,,
Lansford #1,12/24/2016,3,0,0,0,0,,,,
Lee #1H,12/24/2016,0,46,0,0,0,16/64 choke,,,
Lisa #1,12/24/2016,0,0,0,0,0,,,,
Lloyd #1,12/24/2016,21,119,41,0,0,,,,
Mclean #1,12/24/2016,0,0,0,0,0,,,,
Montemayor #1,12/24/2016,5,0,0,0,0,,,,
Moreland #1,12/24/2016,5,0,2,40,,,,,
Peters Ee A,12/24/2016,0,0,0,0,0,#2 OFF RESTING,,,
Pierce Ranch #4,12/24/2016,0,43,8,0,0,,,,
Preston #1,12/24/2016,8,0,53,0,0,,,,
Pritchett #1,12/24/2016,0,0,0,0,0,,,,
Stange #1D,12/24/2016,0,121,5,0,0,,,,
Terrell #1,12/24/2016,0,249,15,0,0,Enterprise Sales- 227 MCF,,,
Thalmann #1,12/24/2016,2,0,0,40,,,,,
Wayne #1,12/24/2016,0,268,0,0,0,,,,
Wendel Unit #1,12/24/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/24/2016,2,0,73,0,0,,,,
Wittig Sisters #1,12/24/2016,0,0,0,0,0,,,,
Allen 1,12/23/2016,0,0,0,0,0,,,,
Ann #1,12/23/2016,0,0,0,0,0,,,,
Betty #1,12/23/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/23/2016,0,13,0,0,0,,,,
Bowman 1,12/23/2016,0,0,0,0,0,,,,
Box 1,12/23/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/23/2016,0,70,0,0,0,,,,
Carpenter #1,12/23/2016,0,89,2,0,0,,,,
Cl Moore #5,12/23/2016,0,40,0,0,0,,,,
Clayton 1,12/23/2016,0,0,0,0,0,,,,
Cornette #1,12/23/2016,0,0,0,0,0,,,,
Dyer #1,12/23/2016,0,90,2,0,0,,,,
Dyer #2,12/23/2016,0,139,120,0,0,,,,
Dyer #7,12/23/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/23/2016,0,90,13,0,0,,,,
Etta #1,12/23/2016,0,0,0,0,0,,,,
Flying G #1,12/23/2016,0,0,0,0,0,,,,
Fridel #1,12/23/2016,5,34,22,0,0,,,,
Gb #1,12/23/2016,0,0,0,0,0,,,,
Glaze #1,12/23/2016,0,225,406,0,0,,,,
Haby #1,12/23/2016,0,0,0,0,0,,,,
Hill #1,12/23/2016,0,55,136,0,0,si stopped flowing,,,
Hilmar Unit #2,12/23/2016,0,31,0,0,0,,,,
Huber #1,12/23/2016,0,0,0,0,0,,,,
Joe #1,12/23/2016,5,0,0,0,0,,,,
Kirby #1,12/23/2016,54,383,7,0,0,,,,
Kresta #1,12/23/2016,0,223,0,0,0,,,,
Lansford #1,12/23/2016,3,0,0,0,0,,,,
Lee #1H,12/23/2016,0,46,0,0,0,16/64 choke,,,
Lisa #1,12/23/2016,0,0,4,0,0,,,,
Lloyd #1,12/23/2016,5,7,58,0,0,,,,
Mclean #1,12/23/2016,0,0,0,0,0,,,,
Montemayor #1,12/23/2016,5,0,0,0,0,,,,
Moreland #1,12/23/2016,7,0,0,40,,,,,
Peters Ee A,12/23/2016,2,0,2,0,0,,,,
Pierce Ranch #4,12/23/2016,0,42,10,0,0,,,,
Preston #1,12/23/2016,18,0,60,0,0,,,,
Pritchett #1,12/23/2016,0,0,0,0,0,,,,
Stange #1D,12/23/2016,0,121,10,0,0,,,,
Terrell #1,12/23/2016,0,251,13,0,0,Enterprise Sales- 231 MCF,,,
Thalmann #1,12/23/2016,2,0,0,40,,,,,
Wayne #1,12/23/2016,0,270,0,0,0,,,,
Wendel Unit #1,12/23/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/23/2016,2,0,71,0,0,,,,
Wittig Sisters #1,12/23/2016,0,0,0,0,0,,,,
Allen 1,12/22/2016,0,0,0,0,0,,,,
Ann #1,12/22/2016,0,0,0,0,0,,,,
Betty #1,12/22/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/22/2016,0,13,0,0,0,,,,
Bowman 1,12/22/2016,0,0,0,0,0,,,,
Box 1,12/22/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/22/2016,0,70,0,0,0,switched to casing and shut tubing,,,
Carpenter #1,12/22/2016,0,119,3,0,0,,,,
Cl Moore #5,12/22/2016,0,40,0,0,0,,,,
Clayton 1,12/22/2016,0,0,0,0,0,,,,
Cornette #1,12/22/2016,0,0,0,0,0,,,,
Dyer #1,12/22/2016,0,90,2,0,0,,,,
Dyer #2,12/22/2016,0,100,120,0,0,,,,
Dyer #7,12/22/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/22/2016,0,90,12,0,0,,,,
Etta #1,12/22/2016,0,0,0,0,0,,,,
Flying G #1,12/22/2016,2,0,0,0,0,,,,
Fridel #1,12/22/2016,5,34,16,0,0,,,,
Gb #1,12/22/2016,0,0,0,0,0,,,,
Glaze #1,12/22/2016,0,0,0,0,0,swabbed well 28 swb flow back 50 swb total of 78 swb back on 3:30 pm,,,
Haby #1,12/22/2016,2,0,0,0,0,,,,
Hill #1,12/22/2016,0,0,0,0,0,back on,,,
Hilmar Unit #2,12/22/2016,0,34,0,0,0,,,,
Huber #1,12/22/2016,0,0,0,0,0,,,,
Joe #1,12/22/2016,11,0,0,0,0,,,,
Kirby #1,12/22/2016,72,404,12,0,0,,,,
Kresta #1,12/22/2016,0,224,0,0,0,,,,
Lansford #1,12/22/2016,0,0,2,0,0,,,,
Lee #1H,12/22/2016,0,46,0,0,0,16/64 choke,,,
Lisa #1,12/22/2016,0,0,2,0,0,,,,
Lloyd #1,12/22/2016,39,19,30,0,0,,,,
Mclean #1,12/22/2016,27,0,0,0,0,,,,
Montemayor #1,12/22/2016,7,0,0,0,0,,,,
Moreland #1,12/22/2016,9,0,0,40,,,,,
Peters Ee A,12/22/2016,2,0,2,0,0,#1 & #4 OFF,,,
Pierce Ranch #4,12/22/2016,0,42,10,0,0,,,,
Preston #1,12/22/2016,8,0,93,0,0,,,,
Pritchett #1,12/22/2016,0,0,0,0,0,,,,
Stange #1D,12/22/2016,0,123,5,0,0,,,,
Terrell #1,12/22/2016,0,253,8,0,0,Enterprise Sales- 224 MCF,,,
Thalmann #1,12/22/2016,2,0,0,40,,,,,
Wayne #1,12/22/2016,0,272,0,0,0,,,,
Wendel Unit #1,12/22/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/22/2016,2,0,73,0,0,,,,
Wittig Sisters #1,12/22/2016,0,0,0,0,0,,,,
Allen 1,12/21/2016,0,0,0,0,0,,,,
Ann #1,12/21/2016,0,0,0,0,0,,,,
Betty #1,12/21/2016,2,0,0,0,0,,,,
Boone Est Gu #1,12/21/2016,0,13,0,0,0,,,,
Bowman 1,12/21/2016,0,0,0,0,0,,,,
Box 1,12/21/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/21/2016,0,70,0,0,0,,,,
Carpenter #1,12/21/2016,0,117,2,0,0,,,,
Cl Moore #5,12/21/2016,0,40,0,0,0,,,,
Clayton 1,12/21/2016,0,0,0,0,0,,,,
Cornette #1,12/21/2016,0,0,0,0,0,,,,
Dyer #1,12/21/2016,2,90,2,0,0,,,,
Dyer #2,12/21/2016,0,125,120,0,0,,,,
Dyer #7,12/21/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/21/2016,0,90,17,0,0,,,,
Etta #1,12/21/2016,0,12,8,0,0,,,,
Flying G #1,12/21/2016,2,0,0,0,0,,,,
Fridel #1,12/21/2016,7,18,28,0,0,,,,
Gb #1,12/21/2016,0,0,0,0,0,,,,
Glaze #1,12/21/2016,0,0,0,0,0,,,,
Haby #1,12/21/2016,0,0,0,0,0,,,,
Hill #1,12/21/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/21/2016,0,33,0,0,0,,,,
Huber #1,12/21/2016,0,0,0,0,0,,,,
Joe #1,12/21/2016,17,0,0,0,0,,,,
Kirby #1,12/21/2016,57,415,53,0,0,,,,
Kresta #1,12/21/2016,0,224,0,0,0,,,,
Lansford #1,12/21/2016,0,0,0,0,0,,,,
Lee #1H,12/21/2016,0,46,0,0,0,16/64 choke,,,
Lisa #1,12/21/2016,0,0,5,0,0,,,,
Lloyd #1,12/21/2016,0,54,25,0,0,MUHO,,,
Mclean #1,12/21/2016,2,0,0,0,0,,,,
Montemayor #1,12/21/2016,3,0,0,0,0,,,,
Moreland #1,12/21/2016,0,0,2,40,,,,,
Peters Ee A,12/21/2016,5,0,1,0,0,,,,
Pierce Ranch #4,12/21/2016,0,41,12,0,0,,,,
Preston #1,12/21/2016,10,0,78,0,0,,,,
Pritchett #1,12/21/2016,0,0,0,0,0,,,,
Stange #1D,12/21/2016,0,122,2,0,0,,,,
Terrell #1,12/21/2016,0,252,7,0,0,Enterprise Sales- 239 MCF,,,
Thalmann #1,12/21/2016,2,0,0,40,,,,,
Wayne #1,12/21/2016,0,278,0,0,0,,,,
Wendel Unit #1,12/21/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/21/2016,2,0,75,0,0,,,,
Wittig Sisters #1,12/21/2016,0,0,0,0,0,,,,
Allen 1,12/20/2016,0,0,0,0,0,,,,
Ann #1,12/20/2016,0,0,0,0,0,,,,
Betty #1,12/20/2016,2,0,0,0,0,,,,
Boone Est Gu #1,12/20/2016,0,14,0,0,0,,,,
Bowman 1,12/20/2016,0,0,0,0,0,,,,
Box 1,12/20/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/20/2016,0,70,0,0,0,,,,
Carpenter #1,12/20/2016,0,92,3,0,0,,,,
Cl Moore #5,12/20/2016,0,40,0,0,0,,,,
Clayton 1,12/20/2016,0,0,0,0,0,,,,
Cornette #1,12/20/2016,0,0,0,0,0,,,,
Dyer #1,12/20/2016,2,90,0,0,0,,,,
Dyer #2,12/20/2016,0,125,120,0,0,,,,
Dyer #7,12/20/2016,2,24,2,0,0,,,,
Dyer Unit #10,12/20/2016,0,90,17,0,0,,,,
Etta #1,12/20/2016,0,0,0,0,0,POL @ 9:00 AM Today,,,
Flying G #1,12/20/2016,2,0,0,0,0,,,,
Fridel #1,12/20/2016,7,20,25,0,0,,,,
Gb #1,12/20/2016,0,0,0,0,0,,,,
Glaze #1,12/20/2016,0,0,0,0,0,si set to swab thurs,,,
Haby #1,12/20/2016,0,0,0,0,0,,,,
Hill #1,12/20/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/20/2016,0,33,0,0,0,,,,
Huber #1,12/20/2016,0,0,0,0,0,,,,
Joe #1,12/20/2016,28,0,40,0,0,,,,
Kirby #1,12/20/2016,53,415,7,0,0,,,,
Kresta #1,12/20/2016,0,225,0,0,0,,,,
Lansford #1,12/20/2016,0,0,2,0,0,,,,
Lee #1H,12/20/2016,0,46,0,0,0,16/64 choke,,,
Lisa #1,12/20/2016,0,0,1,0,0,,,,
Lloyd #1,12/20/2016,0,81,21,0,0,MUHO,,,
Mclean #1,12/20/2016,11,0,17,0,0,,,,
Montemayor #1,12/20/2016,5,0,0,0,0,,,,
Moreland #1,12/20/2016,9,0,0,40,,,,,
Peters Ee A,12/20/2016,7,0,8,0,0,,,,
Pierce Ranch #4,12/20/2016,0,41,11,0,0,,,,
Preston #1,12/20/2016,10,0,37,0,0,,,,
Pritchett #1,12/20/2016,0,0,0,0,0,,,,
Stange #1D,12/20/2016,0,120,3,0,0,,,,
Terrell #1,12/20/2016,0,255,13,0,0,Enterprise Sales- 223 MCF,,,
Thalmann #1,12/20/2016,2,0,0,40,,,,,
Wayne #1,12/20/2016,0,280,0,0,0,,,,
Wendel Unit #1,12/20/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/20/2016,2,0,74,0,0,,,,
Wittig Sisters #1,12/20/2016,0,0,0,0,0,,,,
Allen 1,12/19/2016,0,0,0,0,0,,,,
Ann #1,12/19/2016,0,0,0,0,0,,,,
Betty #1,12/19/2016,2,0,0,0,0,,,,
Boone Est Gu #1,12/19/2016,0,13,0,0,0,,,,
Bowman 1,12/19/2016,0,0,0,0,0,,,,
Box 1,12/19/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/19/2016,0,70,0,0,0,,,,
Carpenter #1,12/19/2016,0,60,0,0,0,Comp down,,,
Cl Moore #5,12/19/2016,0,40,0,0,0,,,,
Clayton 1,12/19/2016,0,0,0,0,0,,,,
Cornette #1,12/19/2016,0,0,0,0,0,,,,
Dyer #1,12/19/2016,0,90,2,0,0,,,,
Dyer #2,12/19/2016,0,127,120,0,0,,,,
Dyer #7,12/19/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/19/2016,0,90,18,0,0,,,,
Etta #1,12/19/2016,0,0,0,0,0,,,,
Flying G #1,12/19/2016,2,0,0,0,0,,,,
Fridel #1,12/19/2016,5,14,13,0,0,,,,
Gb #1,12/19/2016,0,0,0,0,0,,,,
Glaze #1,12/19/2016,0,141,148,0,0,S I comp down fuel supply froze well loaded up set up to swab wed,,,
Haby #1,12/19/2016,0,0,23,0,0,,,,
Hill #1,12/19/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/19/2016,0,34,0,0,0,,,,
Huber #1,12/19/2016,13,0,0,0,0,,,,
Joe #1,12/19/2016,89,0,112,0,0,,,,
Kirby #1,12/19/2016,60,417,11,0,0,,,,
Kresta #1,12/19/2016,0,226,0,0,0,,,,
Lansford #1,12/19/2016,5,0,7,0,0,,,,
Lee #1H,12/19/2016,0,46,0,0,0,16/64 choke,,,
Lisa #1,12/19/2016,0,0,1,0,0,,,,
Lloyd #1,12/19/2016,2,7,58,0,0,,,,
Mclean #1,12/19/2016,2,0,0,0,0,,,,
Montemayor #1,12/19/2016,7,0,0,0,0,,,,
Moreland #1,12/19/2016,11,0,0,40,,,,,
Peters Ee A,12/19/2016,7,0,2,0,0,,,,
Pierce Ranch #4,12/19/2016,0,39,10,0,0,,,,
Preston #1,12/19/2016,15,0,63,0,0,,,,
Pritchett #1,12/19/2016,0,0,0,0,0,,,,
Stange #1D,12/19/2016,0,120,5,0,0,,,,
Terrell #1,12/19/2016,0,254,17,0,0,Enterprise Sales- 221 MCF,,,
Thalmann #1,12/19/2016,2,0,0,40,,,,,
Wayne #1,12/19/2016,0,282,0,0,0,,,,
Wendel Unit #1,12/19/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/19/2016,2,0,76,0,0,,,,
Wittig Sisters #1,12/19/2016,0,0,0,0,0,,,,
Allen 1,12/18/2016,0,0,0,0,0,,,,
American Breco #3X-D&F,12/18/2016,0,0,0,0,0,,,,
Ann #1,12/18/2016,0,0,0,0,0,,,,
Betty #1,12/18/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/18/2016,0,11,0,0,0,,,,
Bowman 1,12/18/2016,0,0,0,0,0,,,,
Box 1,12/18/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/18/2016,0,70,0,0,0,,,,
Carpenter #1,12/18/2016,0,114,2,0,0,,,,
Cl Moore #5,12/18/2016,0,55,0,0,0,,,,
Clayton 1,12/18/2016,0,0,0,0,0,,,,
Cornette #1,12/18/2016,0,0,0,0,0,,,,
Dyer #1,12/18/2016,0,90,0,0,0,,,,
Dyer #2,12/18/2016,0,129,120,0,0,,,,
Dyer #7,12/18/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/18/2016,0,90,15,0,0,,,,
Etta #1,12/18/2016,0,0,0,0,0,,,,
Flying G #1,12/18/2016,0,0,1,0,0,,,,
Fridel #1,12/18/2016,23,24,10,0,0,,,,
Gb #1,12/18/2016,0,0,0,0,0,,,,
Glaze #1,12/18/2016,1,308,357,0,0,,,,
Haby #1,12/18/2016,2,0,0,0,0,,,,
Hill #1,12/18/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/18/2016,0,32,0,0,0,,,,
Huber #1,12/18/2016,0,0,0,0,0,,,,
Joe #1,12/18/2016,2,0,0,0,0,,,,
Kirby #1,12/18/2016,58,428,10,0,0,,,,
Kresta #1,12/18/2016,0,226,0,0,0,,,,
Lansford #1,12/18/2016,0,0,0,0,0,,,,
Lee #1H,12/18/2016,0,46,0,0,0,16/64 choke,,,
Lisa #1,12/18/2016,0,0,2,0,0,,,,
Lloyd #1,12/18/2016,5,10,65,0,0,,,,
Mclean #1,12/18/2016,2,0,0,0,0,,,,
Montemayor #1,12/18/2016,7,0,0,0,0,,,,
Moreland #1,12/18/2016,7,0,0,40,,,,,
Peters Ee A,12/18/2016,0,0,0,0,0,#1 & #4 OFF,,,
Pierce Ranch #4,12/18/2016,0,42,12,0,0,,,,
Preston #1,12/18/2016,8,0,77,0,0,,,,
Pritchett #1,12/18/2016,0,0,0,0,0,,,,
Stange #1D,12/18/2016,0,122,5,0,0,,,,
Terrell #1,12/18/2016,0,253,12,0,0,,,,
Thalmann #1,12/18/2016,2,0,0,40,,,,,
Wayne #1,12/18/2016,0,292,0,0,0,,,,
Wendel Unit #1,12/18/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/18/2016,3,0,75,0,0,,,,
Wittig Sisters #1,12/18/2016,0,0,0,0,0,,,,
Allen 1,12/17/2016,0,0,0,0,0,,,,
American Breco #3X-D&F,12/17/2016,0,0,0,0,0,,,,
Ann #1,12/17/2016,0,0,0,0,0,,,,
Betty #1,12/17/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/17/2016,0,14,0,0,0,,,,
Bowman 1,12/17/2016,2,0,0,0,0,,,,
Box 1,12/17/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/17/2016,0,70,0,0,0,,,,
Carpenter #1,12/17/2016,0,127,2,0,0,,,,
Cl Moore #5,12/17/2016,0,55,0,0,0,,,,
Clayton 1,12/17/2016,0,0,0,0,0,,,,
Cornette #1,12/17/2016,0,0,0,0,0,,,,
Dyer #1,12/17/2016,0,90,2,0,0,,,,
Dyer #2,12/17/2016,0,131,120,0,0,,,,
Dyer #7,12/17/2016,0,24,5,0,0,,,,
Dyer Unit #10,12/17/2016,0,90,13,0,0,,,,
Etta #1,12/17/2016,0,0,0,0,0,,,,
Flying G #1,12/17/2016,2,0,0,0,0,,,,
Fridel #1,12/17/2016,9,29,17,0,0,,,,
Gb #1,12/17/2016,0,0,0,0,0,,,,
Glaze #1,12/17/2016,0,314,353,0,0,,,,
Haby #1,12/17/2016,0,0,0,0,0,,,,
Hill #1,12/17/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/17/2016,0,35,0,0,0,,,,
Huber #1,12/17/2016,10,0,0,0,0,,,,
Joe #1,12/17/2016,3,0,0,0,0,,,,
Kirby #1,12/17/2016,41,424,7,0,0,,,,
Kresta #1,12/17/2016,0,228,0,0,0,,,,
Lansford #1,12/17/2016,2,0,0,0,0,,,,
Lee #1H,12/17/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/17/2016,0,0,0,0,0,,,,
Lloyd #1,12/17/2016,41,37,23,0,0,,,,
Mclean #1,12/17/2016,0,0,0,0,0,,,,
Montemayor #1,12/17/2016,7,0,0,0,0,,,,
Moreland #1,12/17/2016,16,0,0,40,,,,,
Peters Ee A,12/17/2016,0,0,1,0,0,#1 & #4 OFF,,,
Pierce Ranch #4,12/17/2016,0,43,10,0,0,,,,
Preston #1,12/17/2016,13,0,45,0,0,,,,
Pritchett #1,12/17/2016,0,0,0,0,0,,,,
Stange #1D,12/17/2016,0,125,3,0,0,,,,
Terrell #1,12/17/2016,0,256,12,0,0,Enterprise Sales- 237 MCF,,,
Thalmann #1,12/17/2016,2,0,0,40,,,,,
Wayne #1,12/17/2016,0,299,0,0,0,,,,
Wendel Unit #1,12/17/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/17/2016,2,0,73,0,0,,,,
Wittig Sisters #1,12/17/2016,0,0,0,0,0,,,,
Allen 1,12/16/2016,0,0,0,0,0,,,,
Ann #1,12/16/2016,0,0,0,0,0,,,,
Betty #1,12/16/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/16/2016,0,13,0,0,0,,,,
Bowman 1,12/16/2016,16,0,0,0,0,,,,
Box 1,12/16/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/16/2016,0,70,0,0,0,,,,
Carpenter #1,12/16/2016,0,25,0,0,0,,,,
Cl Moore #5,12/16/2016,0,40,0,0,0,,,,
Clayton 1,12/16/2016,1,0,0,0,0,,,,
Cornette #1,12/16/2016,0,0,0,0,0,,,,
Dyer #1,12/16/2016,0,90,3,0,0,,,,
Dyer #2,12/16/2016,0,132,120,0,0,,,,
Dyer #7,12/16/2016,2,24,11,0,0,,,,
Dyer Unit #10,12/16/2016,0,90,8,0,0,SOAPED WELL,,,
Etta #1,12/16/2016,0,0,0,0,0,,,,
Flying G #1,12/16/2016,2,0,0,0,0,,,,
Fridel #1,12/16/2016,11,14,7,0,0,,,,
Gb #1,12/16/2016,0,0,0,0,0,,,,
Glaze #1,12/16/2016,0,310,351,0,0,,,,
Haby #1,12/16/2016,0,0,0,0,0,,,,
Hill #1,12/16/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/16/2016,0,34,0,0,0,,,,
Huber #1,12/16/2016,0,0,0,0,0,,,,
Joe #1,12/16/2016,3,0,2,0,0,,,,
Kirby #1,12/16/2016,60,426,10,0,0,,,,
Kresta #1,12/16/2016,0,228,0,0,0,,,,
Lansford #1,12/16/2016,0,0,2,0,0,,,,
Lee #1H,12/16/2016,0,47,0,0,0,16/64 choke,,,
Lisa #1,12/16/2016,0,0,0,0,0,,,,
Lloyd #1,12/16/2016,2,163,35,0,0,,,,
Mclean #1,12/16/2016,30,0,0,0,0,,,,
Montemayor #1,12/16/2016,15,0,0,0,0,,,,
Moreland #1,12/16/2016,11,0,0,40,,,,,
Peters Ee A,12/16/2016,2,0,1,0,0,,,,
Pierce Ranch #4,12/16/2016,0,41,8,0,0,,,,
Preston #1,12/16/2016,8,0,82,0,0,,,,
Pritchett #1,12/16/2016,0,0,0,0,0,,,,
Stange #1D,12/16/2016,0,122,3,0,0,,,,
Terrell #1,12/16/2016,0,250,18,0,0,Enterprise Sales- 229 MCF,,,
Thalmann #1,12/16/2016,2,0,0,40,,,,,
Wayne #1,12/16/2016,0,300,0,0,0,,,,
Wendel Unit #1,12/16/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/16/2016,3,0,74,0,0,,,,
Wittig Sisters #1,12/16/2016,0,0,0,0,0,,,,
Allen 1,12/15/2016,0,0,0,0,0,,,,
Ann #1,12/15/2016,0,0,0,0,0,,,,
Betty #1,12/15/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/15/2016,0,13,0,0,0,,,,
Bowman 1,12/15/2016,32,0,0,0,0,,,,
Box 1,12/15/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/15/2016,0,70,0,0,0,closed tbg. and opened csg.,,,
Carpenter #1,12/15/2016,0,120,3,0,0,,,,
Cl Moore #5,12/15/2016,0,40,0,0,0,,,,
Clayton 1,12/15/2016,0,0,0,0,0,,,,
Cornette #1,12/15/2016,0,0,0,0,0,,,,
Dyer #1,12/15/2016,2,90,0,0,0,,,,
Dyer #2,12/15/2016,0,132,120,0,0,,,,
Dyer #7,12/15/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/15/2016,0,90,13,0,0,,,,
Etta #1,12/15/2016,0,0,0,0,0,,,,
Flying G #1,12/15/2016,2,0,0,0,0,,,,
Fridel #1,12/15/2016,0,21,3,0,0,MUHO,,,
Gb #1,12/15/2016,0,0,0,0,0,,,,
Glaze #1,12/15/2016,1,312,350,0,0,,,,
Haby #1,12/15/2016,5,0,0,0,0,,,,
Hill #1,12/15/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/15/2016,0,33,0,0,0,,,,
Huber #1,12/15/2016,2,0,0,0,0,,,,
Joe #1,12/15/2016,3,0,0,0,0,,,,
Kirby #1,12/15/2016,52,431,17,0,0,,,,
Kresta #1,12/15/2016,0,230,0,0,0,,,,
Lansford #1,12/15/2016,2,0,0,0,0,,,,
Lee #1H,12/15/2016,0,48,0,0,0,16/64 choke,,,
Lisa #1,12/15/2016,0,0,0,0,0,,,,
Lloyd #1,12/15/2016,2,7,75,0,0,,,,
Mclean #1,12/15/2016,9,0,0,0,0,,,,
Montemayor #1,12/15/2016,5,0,0,0,0,,,,
Moreland #1,12/15/2016,7,0,0,40,,,,,
Peters Ee A,12/15/2016,5,0,0,0,0,,,,
Pierce Ranch #4,12/15/2016,0,44,13,0,0,,,,
Preston #1,12/15/2016,12,0,85,0,0,,,,
Pritchett #1,12/15/2016,0,0,0,0,0,,,,
Stange #1D,12/15/2016,0,122,5,0,0,,,,
Terrell #1,12/15/2016,0,250,15,0,0,Enterprise Sales- 228 MCF,,,
Thalmann #1,12/15/2016,2,0,0,40,,,,,
Wayne #1,12/15/2016,0,302,0,0,0,,,,
Wendel Unit #1,12/15/2016,0,0,0,0,0,,,,
Wendel-Rioux #1,12/15/2016,2,0,77,0,0,,,,
Wittig Sisters #1,12/15/2016,0,0,0,0,0,,,,
Allen 1,12/14/2016,0,0,0,0,0,,,,
Ann #1,12/14/2016,0,0,0,0,0,,,,
Betty #1,12/14/2016,0,0,0,0,0,,,,
Boone Est Gu #1,12/14/2016,0,13,0,0,0,,,,
Bowman 1,12/14/2016,35,0,3,0,0,,,,
Box 1,12/14/2016,0,0,0,0,0,,,,
Breco-Dyer #1,12/14/2016,0,70,0,0,0,,,,
Carpenter #1,12/14/2016,0,107,2,0,0,,,,
Cl Moore #5,12/14/2016,0,40,0,0,0,,,,
Clayton 1,12/14/2016,0,0,0,0,0,,,,
Cornette #1,12/14/2016,0,0,0,0,0,,,,
Dyer #1,12/14/2016,0,90,0,0,0,,,,
Dyer #2,12/14/2016,0,137,120,0,0,,,,
Dyer #7,12/14/2016,0,24,2,0,0,,,,
Dyer Unit #10,12/14/2016,0,90,17,0,0,,,,
Etta #1,12/14/2016,0,0,0,0,0,,,,
Flying G #1,12/14/2016,2,0,0,0,0,,,,
Fridel #1,12/14/2016,0,20,7,0,0,MUHO,,,
Gb #1,12/14/2016,0,11,0,0,0,Shut well in,,,
Glaze #1,12/14/2016,1,315,348,0,0,,,,
Haby #1,12/14/2016,0,0,0,0,0,,,,
Hill #1,12/14/2016,0,0,0,0,0,,,,
Hilmar Unit #2,12/14/2016,0,31,0,0,0,,,,
Huber #1,12/14/2016,0,0,0,0,0,,,,
Joe #1,12/14/2016,3,0,2,0,0,,,,
Kirby #1,12/14/2016,60,425,15,0,0,,,,
Kresta #1,12/14/2016,0,232,0,0,0,,,,
Lansford #1,12/14/2016,0,0,2,0,0,,,,
Lee #1H,12/14/2016,0,49,0,0,0,16/64 choke,,,
Lisa #1,12/14/2016,0,0,0,0,0,,,,
Lloyd #1,12/14/2016,11,5,63,0,0,,,,
Mclean #1,12/14/2016,0,0,0,0,0,,,,
Montemayor #1,12/14/2016,5,0,0,0,0,,,,
Moreland #1,12/14/2016,6,0,0,40,,,,,
Peters Ee A,12/14/2016,2,0,1,0,0,,,,
