id,name,type,capacity,multiplier,created_at,updated_at
7031,DA 1 Water 1,WATER,300,1.67,1449265662,1687950536
7035,DA 2 Water 1,WATER,300,1.67,1449265745,1687950536
5128,Dale Water,WATER,210,1.17,1440779668,1687901788
29863,Dale Water Remote,OIL,210,1.17,1604437343,1665496723
6870,Daniel 1 Oil 1,OIL/WATER,436,2.27,1449242130,1515773108
6871,Daniel 1 Oil 2,OIL/WATER,436,2.27,1449242131,1515773108
6872,Daniel 1 Oil 3,OIL/WATER,436,2.27,1449242137,1515773108
6873,Daniel 1 Water 1,WATER,300,1.67,1449242173,1515773108
18769,Davis Water,WATER,500,2.75,1546980483,1687982203
7090,Della Water 1,WATER,300,1.67,1449271409,1687950552
40560,Dial 1 ST Water,WATER,200,1.67,1673377164,1687984976
5062,Dial 1 Water,WATER,200,1.67,1440778328,1673476996
5157,Dillard Water,WATER,200,1.67,1440780123,1687902670
29900,Dillard Water Remote,WATER,200,1.67,1604610644,1665496723
7087,DO 1H Water,WATER,400,1.67,1449271317,1633714117
35688,Drinkard Oil 1,OIL,400,1.67,1643487902,1687987323
35689,Drinkard Oil 2,OIL,400,1.67,1643487902,1687987324
35690,Drinkard Oil 3,OIL,400,1.67,1643487902,1687987324
35691,Drinkard Oil 4,OIL,400,1.67,1643487902,1687987324
36053,Drinkard Remote Oil,OIL/WATER,400,1.67,1644530024,1687986285
36054,Drinkard Remote Wate,OIL/WATER,400,1.67,1644530024,1687986285
35692,Drinkard Water 1,WATER,400,1.67,1643487902,1687987324
6973,DUAL PHASE 2,OIL/WATER,436,2.27,1449262645,1687950537
7093,DUAL PHASE 3,OIL/WATER,436,2.27,1449271618,1683236086
5030,Dunkle 2 Water,WATER,200,1.67,1440776947,1687984978
4979,Dunlap 1 Water,WATER,200,1.67,1440771626,1687902667
32112,Dunlap 1 Water Remot,OIL,200,1.67,1613058803,1665496724
6924,Dyer 1 Oil 1,OIL/WATER,400,1.67,1449244061,1630698363
7226,Dyer 1 Water 1,WATER,210,1.16,1450212422,1630698363
6936,Dyer 10 Water 1,WATER,200,1.67,1449244371,1633711230
6928,Dyer 2 Sales Tap Wat,WATER,200,1.67,1449244183,1687962515
6931,Dyer 5 D5 Water 1,WATER,210,1.67,1449244254,1687962514
5133,Dyess 1 Water,WATER,200,1.67,1440779731,1687901790
32061,Dyess 1 Water Remote,OIL,400,1.67,1612903228,1665496724
8019,East Lott Water,WATER,500,2.75,1456342733,1657891545
8266,Edwards 12 Water 1,WATER,500,2.75,1461009109,1687900373
8269,EE 12 Water 1,WATER,500,2.75,1461009177,1469815512
14874,EE Water,WATER,500,2.75,1520529700,1687900339
23336,Eileen 1 Oil 1,OIL,400,1.67,1570464061,1687901788
23337,Eileen 1 Oil 2,OIL,400,1.67,1570464061,1687901787
23392,Eileen 1 Oil 3,OIL,400,1.67,1570481429,1687901787
23393,Eileen 1 Oil 4,OIL,400,1.67,1570481429,1687901786
23338,Eileen 1 Water 1,WATER,400,1.67,1570464061,1687901786
29188,Eileen R New Oil,OIL/WATER,400,1.67,1594183214,1687986206
29189,Eileen R New Water,OIL/WATER,400,1.67,1594183214,1687986207
23339,Eileen R Oil 1,OIL,400,1.67,1570465150,1676475412
23340,Eileen R Oil 2,OIL,400,1.67,1570465150,1676475412
23341,Eileen R Oil 3,OIL,400,1.67,1570465150,1676475412
23342,Eileen R Oil 4,OIL,400,1.67,1570465150,1676475412
23343,Eileen R Water 1,WATER,400,1.67,1570465358,1676475412
6777,Etta 1 Oil 1,OIL/WATER,300,1.67,1449115236,1553786964
6778,Etta 1 Oil 2,OIL/WATER,300,1.67,1449115236,1553786964
6779,Etta 1 Water 1,WATER,500,2.27,1449115236,1553786964
6780,Etta 1 Water 2,WATER,200,1.67,1449115236,1553786964
4982,Evergreen 1 Water,WATER,200,1.67,1440771712,1687902655
37624,Father Remote Oil 1,OIL/WATER,400,1.67,1654096848,1670861471
37625,Father Remote Water,OIL/WATER,400,1.67,1654096848,1670861471
37573,Fatheree 1 Oil 1,OIL,400,1.67,1653321487,1687901775
37574,Fatheree 1 Oil 2,OIL,400,1.67,1653321488,1687901776
37575,Fatheree 1 Oil 3,OIL,400,1.67,1653321488,1687901775
37576,Fatheree 1 Oil 4,OIL,400,1.67,1653321488,1687901774
37577,Fatheree 1 Wtr 1,WATER,400,1.67,1653321488,1687901776
6974,Feather CF Water 1,WATER,200,1.67,1449262663,1687950537
7094,Flora 1 Water 1,WATER,300,1.67,1449271619,1687950553
15050,Flora Oil 3,OIL/WATER,436,2.27,1521053170,1687950553
5067,Flower 1 Water,WATER,200,1.67,1440778386,1687986489
32051,Flower 1 Water Remot,OIL,200,1.67,1612899225,1665496723
33763,Floyd 1 Water,WATER,210,1.16,1626878364,1687950538
7039,Floyd 1 Water 1,WATER,300,1.67,1449265952,1683236086
5044,Flying G 1 Water,WATER,210,1.16,1440777425,1634055098
38925,Frac Tank #2526,OIL/WATER,500,4.9,1664571979,1683236085
39022,Frac Tank #3464,OIL/WATER,500,4.9,1665436001,1683236085
7096,Frazier 1 Water,WATER,200,1.67,1449271725,1535553695
6977,Fridel 1 Water 1,WATER,200,1.67,1449262824,1660227135
6874,G1 Oil 1,OIL/WATER,436,2.27,1449242467,1515773108
6875,G1 Oil 2,OIL/WATER,436,2.27,1449242471,1515773108
6876,G1 Oil 3,OIL/WATER,436,2.27,1449242472,1515773108
6877,G1 Oil 4,OIL/WATER,210,1.16,1449242474,1515773108
6878,G1 Water 1,WATER,300,1.67,1449242492,1515773108
27887,Gail 1 Oil Remote,OIL/WATER,400,1.67,1584735331,1687986344
29837,Gail 1 Water Remote,OIL/WATER,400,1.67,1603382083,1687986980
10677,Gail Water,WATER,400,1.67,1483985040,1687901801
6799,GB 1 Oil 1,OIL/WATER,210,1.16,1449115731,1523569326
6937,GF 1 Oil 1,OIL/WATER,436,2.27,1449244470,1554139336
6938,GF 1 Oil 2,OIL/WATER,436,2.27,1449244470,1554139336
6939,GF 1 Oil 3,OIL/WATER,436,2.27,1449244470,1554139336
6940,GF 1 Water 1,WATER,300,1.67,1449244470,1554139336
6941,GF 1 Water 2,WATER,210,1.16,1449244470,1554139336
5047,Gil 1 Water,WATER,200,1.67,1440777542,1687902651
32077,Gil 1 Water Remote,WATER,200,1.67,1612934523,1665496724
6807,Glaze 1 Water 1,WATER,300,1.67,1449169665,1534787640
6808,Glaze 1 Water 2,WATER,210,1.16,1449169665,1534787640
5182,Grissom 1 Water,WATER,200,1.67,1440782727,1687985051
5033,Haby #1 263368,OIL,400,1.67,1440777104,1552081626
5038,Haby #1 263369,OIL,400,1.67,1440777216,1552081626
5034,Haby 1 Water,WATER,200,1.67,1440777104,1552081626
7043,Harrison 1H Water 1,WATER,300,1.67,1449266081,1687950538
7047,Harrison 2H Water 1,WATER,300,1.67,1449266155,1687950539
7100,Hayes 1 Water,WATER,300,1.67,1449271879,1687950553
7103,Hayes 2 Oil 3,OIL/WATER,436,2.27,1449271979,1687950554
7104,Hayes 2 Water 1,WATER,300,1.67,1449271979,1687950554
16304,Heitz 1 Remote Water,WATER,400,1.67,1524668734,1575559235
16170,Heitz 1 Water 1,WATER,400,1.67,1524007363,1575559209
16171,Heitz 1 Water 2,WATER,400,1.67,1524007363,1575559209
16172,Heitz 1 Water 3,WATER,400,1.67,1524007363,1575559209
8336,Henry 24 1 Water,WATER,500,2.75,1461077977,1687903385
7050,Herbich 1H Water 1,WATER,300,1.67,1449266251,1687950539
7053,Herbich 2H Water,WATER,210,1.67,1449266305,1687950540
6811,Hill 1 Water 1,WATER,200,1.67,1449169781,1545168802
6943,Hilmar 2 Water 1,WATER,200,1.67,1449244520,1523568367
5054,Huber Water,WATER,210,1.17,1440778201,1620662610
8333,Hwkeye 30 St 1 Water,WATER,300,1.68,1461077837,1687903398
7107,Isbell 1 Oil 3,OIL/WATER,436,2.27,1449272113,1687950555
7108,Isbell 1 Water 1,WATER,300,1.67,1449272115,1687950555
29190,J Beeler R New Oil,OIL/WATER,400,1.67,1594183304,1687986207
29191,J Beeler R New Water,OIL/WATER,400,1.67,1594183304,1687986208
18532,J Beeler Remote,WATER,400,1.67,1545157558,1686326010
18200,J Beeler Water 1,WATER,400,1.67,1542810948,1687901782
8252,Jack 1 Water,WATER,500,2.75,1461006391,1479163701
7056,Jam 1 Water 1,WATER,210,1.67,1449266358,1687950555
5109,Jessica Water,WATER,210,1.17,1440779367,1687901797
15264,Jessica water remote,WATER,210,1.17,1522355531,1665496723
40983,JIC Buda 1,OIL,400,1.67,1675873264,1687984974
40984,JIC Buda 2,OIL,400,1.67,1675873264,1687984974
40985,JIC Buda 3,OIL,400,1.67,1675873264,1687984973
40986,JIC Buda 4,OIL,400,1.67,1675873264,1687984974
40987,JIC Buda Water 1,WATER,400,1.67,1675873264,1687984973
34418,JIC Oil 1,OIL,500,1.67,1634308215,1687984973
34419,JIC Oil 2,OIL,500,1.67,1634308215,1687984973
34420,JIC OIl 3,OIL,500,1.67,1634308215,1687984973
39808,JIC Oil Remote,OIL/WATER,500,1.67,1669232755,1686330482
34421,JIC Water 1,WATER,400,1.67,1634308215,1687984973
29192,JJ 1 R New Oil,OIL/WATER,400,3.34,1594183377,1687987878
29193,JJ 1 R New Water,OIL/WATER,400,1.67,1594183377,1686326010
21978,JJ 1 Remote Water 1,WATER,400,1.67,1561662953,1686326010
21784,JJ 1 Water 1,WATER,400,1.67,1559596586,1687901779
7229,JM Moore 178 Water,WATER,210,1.16,1450213594,1687962513
6958,JM Moore Test Oil 1,OIL/WATER,210,1.16,1449244840,1687962514
6959,JM Moore Test Water1,OIL/WATER,300,1.67,1449244840,1687962513
6960,JM Moore Test Water2,WATER,300,1.67,1449244840,1683236087
5072,Joe 1 Water,WATER,200,1.67,1440778453,1687901800
6979,Jones 1 Water 1,WATER,210,1.16,1449262939,1687950540
16606,Joseph Remote,WATER,400,1.67,1530021179,1687986206
16501,Joseph Water 1,WATER,400,1.67,1528207548,1687984983
7111,Joyce 1 Oil 3,OIL/WATER,436,2.27,1449272250,1687950556
7112,Joyce 1 Water 1,WATER,300,1.67,1449272252,1687950556
5195,JRED 1 Water,WATER,200,1.67,1440782948,1687902674
15254,JRED Remote,WATER,200,1.67,1522355254,1665496723
6884,Kadav 1 Oil 2,OIL/WATER,436,2.27,1449242978,1687926562
6885,Kadav 1 Water 1,WATER,200,1.67,1449243000,1687926562
7116,Kagg 1 Oil 2,OIL/WATER,436,2.27,1449521973,1687950557
7117,Kagg 1 Oil 3,OIL/WATER,436,2.27,1449521973,1687950557
7118,Kagg 1 Water,WATER,300,1.67,1449521973,1687950557
7121,Kagg 2 Oil 3,OIL/WATER,436,2.27,1449522027,1687950557
7122,Kagg 2 Water 1,WATER,300,1.67,1449522027,1687950557
19186,Kay 1 Water 1,WATER,400,1.67,1548690931,1687984986
19258,Kay Remote,WATER,400,1.67,1549295817,1676475414
7060,Kennedy 1 Water 1,WATER,200,1.67,1449266424,1687950541
16607,Kiley Remote Oil 1,OIL/WATER,400,1.67,1530024617,1687885661
16609,Kiley Remote Water,OIL/WATER,400,1.67,1530024617,1687885639
25201,Kincaid 1 Oil 1,OIL,400,1.67,1578944988,1662739344
25202,Kincaid 1 Oil 2,OIL,400,1.67,1578944988,1662739344
25203,Kincaid 1 Oil 3,OIL,400,1.67,1578944988,1662739344
25204,Kincaid 1 Oil 4,OIL,400,1.67,1578944988,1662739344
25205,Kincaid 1 Water 1,WATER,400,1.67,1578944988,1662739344
25242,Kincaid Remote Oil 1,OIL,400,1.67,1579551458,1653502097
25243,Kincaid Remote Oil 2,OIL,400,1.67,1579551459,1653502097
25244,Kincaid Remote Water,WATER,400,1.67,1579551459,1653502097
10992,Kirby Test Oil 1,OIL,400,1.67,1488549857,1523568685
10993,Kirby Test Oil 2,OIL,400,1.67,1488549857,1523568685
10994,Kirby Test Water,WATER,400,1.67,1488549857,1523568685
7639,Kirby Water 1,WATER,400,1.67,1452112644,1641913868
29878,Kirby Water 1 Remote,OIL,400,1.67,1604523065,1665496723
23469,Kleim 3 Remote Oil 1,OIL,400,1.67,1571081528,1687986170
23470,Kleim 3 Remote Water,WATER,400,1.67,1571081528,1687971999
22982,Kleimann 3 Tank 1,OIL,400,1.67,1568992729,1687984987
22983,Kleimann 3 Tank 2,OIL,400,1.67,1568992729,1687984986
29465,Kleimann 3 Tank 3,OIL,400,1.67,1597067860,1687984986
22984,Kleimann 3 Water,WATER,400,1.67,1568992875,1687984987
14637,Kleinman #1 Water,WATER,400,1.67,1519926331,1687984987
23914,Klnmann 1 Water Remo,OIL/WATER,400,1.67,1571847859,1687986993
7123,Knotts 1H Oil 1,OIL/WATER,436,2.27,1449522098,1559225894
7124,Knotts 1H Oil 2,OIL/WATER,436,2.27,1449522098,1559225894
7125,Knotts 1H Water 1,WATER,300,1.67,1449522098,1559225894
7126,Knotts 1H Water 2,WATER,210,1.16,1449522098,1559225894
7128,KnottsYeager 1 Oil 2,OIL/WATER,436,2.27,1449522196,1687950558
7129,KnottsYeager1 Water1,WATER,200,1.67,1449522196,1687950558
7130,KnottsYeager1 Water2,WATER,200,1.67,1449522196,1687950558
8037,Koonsman 677 Water,WATER,500,2.75,1456343254,1687974845
6814,Kresta 1 Water 1,WATER,210,1.16,1449169866,1578417163
16506,Kylie Water,WATER,400,1.67,1528207714,1687901758
4988,La Rosita 1 Water,WATER,200,1.67,1440771888,1687902664
32096,La Rosita 1 Water Re,WATER,200,1.67,1612935236,1665496724
24521,Lackey 5 Oil 1,OIL,400,1.67,1575297275,1687984990
24522,Lackey 5 Oil 2,OIL,400,1.67,1575297275,1687984990
24523,Lackey 5 Oil 3,OIL,400,1.67,1575297275,1687984991
24524,Lackey 5 Oil 4,OIL,400,1.67,1575297275,1683236088
24525,Lackey 5 Water 1,WATER,400,1.67,1575297275,1687984990
24507,Lackey Remote Oil 1,OIL,400,1.67,1574797073,1665496723
24508,Lackey Remote Oil 2,OIL,400,1.67,1574797073,1665496723
24509,Lackey Remote Water,WATER,400,1.67,1574797073,1665496723
41946,Lamb Oil 1,OIL/WATER,400,1.67,1685716621,1687974446
41947,Lamb Oil 2,OIL,400,1.67,1685716621,1687974303
41948,Lamb Oil 3,OIL,400,1.67,1685716621,1687974303
41949,Lamb Oil 4,OIL,400,1.67,1685716621,1687974303
41950,Lamb Water 1,OIL/WATER,400,1.67,1685716621,1687974303
18085,Lander Water Remote,OIL/WATER,400,1.67,1540496999,1687986233
12817,Landers Water,WATER,400,1.67,1506709111,1687901795
13956,Landers Water 2,WATER,400,1.67,1516632286,1686326010
4983,Lansford 1 262475,OIL,400,1.67,1440771820,1571343528
4984,Lansford 1 262476,OIL,400,1.67,1440771820,1571343528
4985,Lansford 1 Water,WATER,200,1.67,1440771820,1571343528
6911,Lastly 1 Oil 1,OIL/WATER,436,2.27,1449243758,1509116331
6912,Lastly 1 Oil 2,OIL/WATER,436,2.27,1449243758,1509116331
6913,Lastly 1 Water 1,WATER,200,1.67,1449243758,1509116331
6914,Lastly 1 Water 2,WATER,200,1.67,1449243758,1509116331
6772,Lee 1H Water 1,WATER,210,1.16,1449114881,1535634724
13811,Leon T-Bar-X Oil 2,OIL/WATER,436,2.27,1514918798,1687926620
6887,Leon T-Bar-X Water 1,WATER,200,1.67,1449243060,1687926621
5113,Lisa 1 Water,WATER,210,1.17,1440779424,1552058636
34694,Little 179 Oil 1,OIL,400,1.67,1636669956,1687901773
34695,Little 179 Oil 2,OIL,400,1.67,1636669956,1687901773
34696,Little 179 Oil 3,OIL,400,1.67,1636669956,1687901772
34697,Little 179 Oil 4,OIL,400,1.67,1636669956,1687901773
34698,Little 179 Water 1,WATER,400,1.67,1636669956,1687901774
8040,LLB 15 Water,WATER,500,2.75,1456343321,1687982201
8044,LLB 21 Water,WATER,500,2.75,1456343401,1569672321
6980,Lloyd 1 Oil 1,OIL/WATER,436,2.27,1449263047,1660227149
6981,Lloyd 1 Oil 2,OIL/WATER,436,2.27,1449263047,1660227149
6982,Lloyd 1 Water 1,WATER,200,1.67,1449263047,1660227149
32919,Lochte 1 Oil 1,OIL,400,1.67,1620246076,1687985052
32920,Lochte 1 Oil 2,OIL,400,1.67,1620246076,1687985051
32921,Lochte 1 Oil 3,OIL,400,1.67,1620246076,1687985052
32922,Lochte 1 Oil 4,OIL,400,1.67,1620246076,1687985051
32923,Lochte 1 Water 1,WATER,400,1.67,1620246076,1687985051
33765,Lochte Remote Oil 1,OIL/WATER,400,1.67,1626964204,1676475414
33770,Lochte Remote Water,OIL/WATER,400,1.67,1626969363,1676475414
5026,LT 1 Water,WATER,210,1.17,1440776861,1687984976
10598,LT Water 1,WATER,400,1.67,1481817767,1687984975
5092,Marguerite 1 Water,WATER,200,1.67,1440779045,1687901794
32064,Marguerite 1 Water R,OIL,200,1.67,1612904074,1665496724
5104,Marpick Water,WATER,200,1.67,1440779257,1687901799
37578,Marrs Oil 1,OIL,400,1.67,1653321588,1687901777
37579,Marrs Oil 2,OIL,400,1.67,1653321588,1687901778
37580,Marrs Oil 3,OIL,400,1.67,1653321588,1687901776
37581,Marrs Oil 4,OIL,400,1.67,1653321588,1687901777
39800,Marrs Oil Remote,OIL/WATER,400,1.67,1669223185,1687986347
37622,Marrs Remote Oil 1,OIL/WATER,400,1.67,1654096813,1669760897
37623,Marrs Remote Water,OIL/WATER,400,1.67,1654096813,1669760897
39799,Marrs Water Remote,OIL/WATER,400,1.67,1669223185,1687194468
37582,Marrs Wtr 1,WATER,400,1.67,1653321588,1687901778
8294,Martin 11 St 1 Water,WATER,500,2.75,1461010145,1687748089
7132,McDuffie 1 Water 1,WATER,200,1.67,1449522293,1687950542
5041,McLean McLean Water,WATER,200,1.67,1440777370,1620420056
29230,MCWF Tank 1,WATER,500,2.79,1595248718,1676475415
29231,MCWF Tank 2,WATER,500,2.79,1595248718,1687903395
28511,MDB Oil 1,OIL,400,1.67,1585836796,1687984979
28512,MDB Oil 2,OIL,400,1.67,1585836796,1687984979
28513,MDB Oil 3,OIL,400,1.67,1585836796,1687984979
28514,MDB Water,WATER,400,1.67,1585836796,1687984979
4993,Molak 1 Water,WATER,200,1.67,1440771975,1687979635
29919,Molak 1 Water Remote,WATER,200,1.67,1604683878,1665496723
12866,Molok 1,OIL,208,1.16,1507218545,1531857067
12867,Molok 2,OIL,208,1.16,1507218545,1531857067
4996,Montemayor 1 Water,WATER,200,1.67,1440772092,1687902674
15267,Montemayor Remote,WATER,200,1.67,1522355605,1665496723
5170,Moreland 1 Water,WATER,200,1.67,1440782437,1687902653
32083,Moreland 1 Water Rem,OIL,200,1.67,1612934804,1665496724
41165,Moreland Drip Oil,OIL,400,1.67,1677450012,1687902654
6985,Mosley 1 Water 1,WATER,200,1.67,1449263106,1687950542
6988,MS 1 Water 1,WATER,200,1.67,1449263205,1687950543
6989,MS 1 Water 2,WATER,200,1.67,1449263205,1687950543
7064,MT 1H Water 1,WATER,210,1.16,1449266641,1687950559
6963,Mueller 1 Water 1,WATER,200,1.67,1449244893,1687962515
8049,Muleshoe Rch 1 Water,WATER,500,2.75,1456344170,1687982200
7136,Myrtle 1 Water 1,WATER,300,1.67,1449522487,1687950560
8339,N Twinb 5 Water 1,WATER,250,2.75,1461078135,1615295191
29732,Nathaniel Oil 1,OIL,500,2.79,1600948459,1615295138
29731,Nathaniel Oil 2,OIL,500,2.79,1600948459,1615295138
29733,Nathaniel Water,WATER,500,2.79,1600948459,1615295138
7138,Nevill 1 Oil 1,OIL/WATER,436,2.27,1449522804,1687950543
7139,Nevill 1 Oil 2,OIL/WATER,436,2.27,1449522804,1687950543
7140,Nevill 1 Water 1,WATER,210,1.16,1449522804,1687950544
8056,North JUWF Water,WATER,500,2.75,1456344450,1687982201
8064,Nwton 28 SWD Water 1,WATER,1000,5.5,1456346241,1685648762
8065,Nwton 28 SWD Water 2,WATER,500,2.75,1456346241,1687982201
7099,OIL 3,OIL/WATER,436,2.27,1449271877,1687950553
11916,Oil Frac Tank,OIL,500,4.62,1496673376,1676475416
38217,Oil Tank 1,OIL,400,1.67,1660140307,1660140354
38218,Oil Tank 2,OIL,400,1.67,1660140307,1660140354
38219,Oil Tank 3,OIL,400,1.67,1660140307,1660140354
38220,Oil Tank 4,OIL,400,1.67,1660140307,1660140354
10005,Oil Tank Test - Zedi,OIL/WATER,500,2.79,1473782062,1523569260
6891,Ortiz 1 Water 1,WATER,200,1.67,1449243137,1687926770
6918,Owen 1 Water 1,WATER,300,1.67,1449243817,1687824657
8295,Paddy 13 #1,OIL,500,2.79,1461010709,1687903389
8296,Paddy 13 #2,OIL,500,2.79,1461010709,1685657870
8298,Paddy 13 St 1 Water,WATER,500,2.75,1461010709,1687903389
8301,Paddy 15 St 1 Water,WATER,500,2.75,1461011122,1687903395
8304,Paddy 18 St 1 Water,WATER,300,1.67,1461017554,1687903388
8307,Paddy 18 St 2 Water,WATER,500,2.75,1461076338,1687903387
8310,Paddy 19 St 1 Water,WATER,500,2.75,1461076641,1687903386
8315,Paddy 19 St 2 Water,WATER,150,1.68,1461076765,1687903387
8318,Paddy 20 St 1 Water,WATER,500,2.75,1461076852,1687903390
8321,Paddy 23 St 1 Water,WATER,500,2.75,1461076915,1685570873
8324,Paddy 24 Fed 1 Water,WATER,500,2.75,1461076983,1520275098
16828,Palm Remote 2,OIL,400,1.67,1531856861,1676475415
17545,Palm Water,WATER,400,1.67,1535638704,1687984977
16829,Palm Water Remote,OIL/WATER,400,1.67,1531856861,1687986216
8066,Parks 677 SWD Water,WATER,250,2.5,1456346322,1687974845
10987,Parkway Test Oil 1,OIL,400,1.67,1488549805,1523569102
10988,Parkway Test Oil 2,OIL,400,1.67,1488549805,1523569102
10989,Parkway Test Oil 3,OIL,400,1.67,1488549805,1523569102
10990,Parkway Test Oil 4,OIL,400,1.67,1488549805,1523569102
10991,Parkway Test Water,WATER,400,1.67,1488549805,1523569102
10912,Parkway Water,WATER,400,1.67,1486787598,1687879815
19936,Parkway Water Remote,OIL/WATER,400,1.67,1553011814,1686326011
5251,PC-1 Water,WATER,200,1.67,1440790037,1687901768
32106,PC-1 Water Remote,OIL,200,1.67,1612997987,1665496724
17622,Pckns W Remote Water,OIL/WATER,400,1.67,1536252507,1687986212
29845,Pecan Gr Remote Oil,OIL/WATER,400,1.67,1603810908,1687986215
29846,Pecan Gr Remote Wate,OIL/WATER,500,1.67,1603810908,1687986215
11808,Pecan Oil 1 Water,WATER,210,1.16,1496243444,1687984988
13107,Pecan Water 2,WATER,210,1.16,1510257406,1687984988
6992,Peters 5 Oil 1,OIL/WATER,436,2.27,1449263394,1687950544
6993,Peters 5 Oil 2,OIL/WATER,436,2.27,1449263394,1687950545
6994,Peters 5 Water 1,WATER,200,1.67,1449263394,1687950544
6995,Peters 5 Water 2,WATER,200,1.67,1449263394,1687950544
6998,Peters 6 Oil 3,OIL/WATER,436,2.27,1449263482,1687950545
6999,Peters 6 Water 1,WATER,300,1.67,1449263482,1687950545
7002,Peters 7 Oil 3,OIL/WATER,436,2.27,1449263538,1687950545
7003,Peters 7 Water 1,WATER,300,1.67,1449263539,1687950546
6990,Peters EE A Oil 1,OIL/WATER,436,2.27,1449263294,1523569122
6991,Peters EE A Water 1,WATER,210,1.16,1449263294,1523569122
5118,Pfeiffer 1 Water,WATER,210,1.16,1440779515,1687984985
36577,Pfeiffer 2 Oil 1,OIL,436,2.27,1646686369,1686275422
36578,Pfeiffer 2 Oil 2,OIL,436,2.27,1646686369,1686275422
36579,Pfeiffer 2 Water,WATER,210,1.16,1646686369,1686275422
5084,Pickens #1 Water,WATER,200,1.67,1440778899,1687901806
17619,Pickens Water,WATER,400,1.67,1536252362,1687901808
5096,Pickwill Water,WATER,210,1.17,1440779114,1687901796
32068,Pickwill Water Remot,WATER,210,1.17,1612906338,1665496724
6817,Pierce Ranch 4 Water,WATER,200,1.67,1449169939,1641914046
7143,Post Oak 1 Oil 3,OIL/WATER,436,2.27,1449522863,1687950560
7144,Post Oak 1 Water 1,WATER,300,1.67,1449522863,1687950561
7148,Post Oak 2 Water 1,WATER,300,1.67,1449522914,1687950561
6820,Pratka 1 Water 1,WATER,400,1.67,1449170001,1687982645
7634,Preston Water 1,WATER,400,1.67,1452112568,1687901811
5031,Pritchett 220,OIL,210,1.16,1440777044,1571343821
5032,Pritchett Water,WATER,210,1.16,1440777044,1571343821
7151,RA #1-3,OIL/WATER,400,1.67,1449522991,1687950562
7150,RA 1 Oil 2,OIL/WATER,400,1.67,1449522991,1687950561
7152,RA 1 Water 1,WATER,400,1.67,1449522991,1687950562
33987,RAB 1 Oil 1,OIL,400,1.67,1631026178,1687901760
33988,RAB 1 Oil 2,OIL,400,1.67,1631026178,1687901760
33989,RAB 1 Oil 3,OIL,400,1.67,1631026178,1687901759
33990,RAB 1 Oil 4,OIL,400,1.67,1631026178,1687901759
33991,RAB 1 Water 1,WATER,400,3.34,1631026178,1687901759
38212,Rab 2 Oil 1,OIL,400,1.67,1660137971,1687984931
38213,Rab 2 Oil 2,OIL,400,1.67,1660137971,1687984932
38214,Rab 2 Oil 3,OIL,400,1.67,1660137971,1687984932
38215,Rab 2 Oil 4,OIL,400,1.67,1660137971,1687984932
38216,Rab 2 Water,WATER,400,1.67,1660137971,1687984932
38207,Rab 3 Oil 1,OIL,400,1.67,1660137872,1687979311
38208,Rab 3 Oil 2,OIL,400,1.67,1660137872,1687979311
38209,Rab 3 Oil 3,OIL,400,1.67,1660137872,1687979312
38210,Rab 3 Oil 4,OIL,400,1.67,1660137872,1687979312
38211,Rab 3 Water,WATER,400,1.67,1660137872,1687979312
35291,Rab1 Remote Oil 1,OIL/WATER,400,1.67,1639673164,1687986991
35292,Rab1 Remote Water,OIL/WATER,400,1.67,1639673164,1687972053
17354,Raider 9 #2 Water,WATER,500,2.75,1534423378,1615295167
11609,Raider Water,WATER,500,2.75,1493931569,1687748090
41650,Remote 271275,OIL,400,3.34,1681858589,1687986399
39804,Remote tank1,OIL/WATER,400,1.67,1669223780,1687986347
39805,Remote tank2,OIL/WATER,400,1.67,1669223780,1687972069
10998,Rhodes Test Oil 1,OIL,400,1.67,1488549986,1523569156
10999,Rhodes Test Oil 2,OIL,400,1.67,1488549986,1523569156
11000,Rhodes Test Oil 3,OIL,400,1.67,1488549986,1523569156
11001,Rhodes Test Oil 4,OIL,400,1.67,1488549986,1523569156
11002,Rhodes Test Water,WATER,400,1.67,1488549986,1523569156
10673,Rhodes Water,WATER,400,1.67,1483984982,1687984989
29924,Rhodes Water Remote,WATER,400,1.67,1604684720,1665496723
5138,Richards Water,WATER,210,1.17,1440779815,1687901783
32073,Richards Water Remot,OIL,210,1.17,1612906782,1665496724
5001,Richardson 1 Water,WATER,200,1.67,1440772191,1687902657
32088,Richardson 1 Water R,OIL,200,1.67,1612934950,1665496724
5149,Ronald Water,WATER,200,1.67,1440780002,1687984981
7230,Roney 1 Oil 1,OIL/WATER,400,1.67,1450213647,1568832501
7231,Roney 1 Water 1,WATER,210,1.16,1450213647,1568832501
7159,Ruen #2-3,OIL/WATER,436,2.27,1449523117,1687950564
7156,Ruen 1 Water,WATER,300,1.67,1449523055,1687950563
7160,Ruen 2 Water 1,WATER,300,1.67,1449523117,1687950564
7164,Ruen 3X Water 1,WATER,300,1.67,1449523178,1687950565
7163,Ruen 3X-3,OIL/WATER,436,2.27,1449523178,1687950565
5167,Russell Water,WATER,200,1.67,1440780250,1687902671
16372,Russell Water Remote,WATER,200,1.67,1526050283,1665496723
5005,Ruth 1 Water,WATER,200,1.67,1440772278,1687902665
29891,Ruth 1 Water Remote,OIL,200,1.67,1604604521,1683236090
15272,Ruth Pick Remote,WATER,210,1.17,1522355681,1686326011
5089,Ruthpick 1 Water,WATER,210,1.17,1440778979,1687901806
