well,id,run_ticket_number,date,date_string,updated_at,type,total
CR #939,1950115.0,,1702360800.0,2023-12-12,1970-01-01 00:00:01.702360800,OIL,77.18
CR #939,1950116.0,2868151,1702274400.0,2023-12-11,1970-01-01 00:00:01.702274400,OIL,190.0
CT #1,1973872.0,2929771,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,OIL,191.5
CT #1,1969251.0,013998,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,WATER,130.0
CT #1,1970225.0,2920851,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,190.0
CT #1,1966339.0,2913641,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,OIL,191.1
CT #1,1963218.0,013956,1703484000.0,2023-12-25,1970-01-01 00:00:01.703484000,WATER,130.0
CT #1,1963219.0,2905891,1703397600.0,2023-12-24,1970-01-01 00:00:01.703397600,OIL,180.4
CT #1,1960639.0,2897901,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,191.0
CT #1,1958420.0,014971,1702965600.0,2023-12-19,1970-01-01 00:00:01.702965600,WATER,130.0
CT #1,1955929.0,2886701,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,OIL,190.6
CT #1,1954726.0,2882211,1702706400.0,2023-12-16,1970-01-01 00:00:01.702706400,OIL,192.8
CT #1,1952229.0,2875061,1702447200.0,2023-12-13,1970-01-01 00:00:01.702447200,OIL,182.0
CT #1,1946692.0,12281,1702101600.0,2023-12-09,1970-01-01 00:00:01.702101600,WATER,130.0
CT #1,1947513.0,2863801,1702101600.0,2023-12-09,1970-01-01 00:00:01.702101600,OIL,152.0
CT #1,1946693.0,2859861,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,OIL,190.0
Cannan #1,1972988.0,013165,1704261600.0,2024-01-03,1970-01-01 00:00:01.704261600,WATER,120.0
Cannan #1,1969244.0,2923571,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,OIL,190.4
Cannan #1,1968302.0,013988,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,WATER,120.0
Cannan #1,1966514.0,014169,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,WATER,130.0
Cannan #1,1962370.0,014300,1703311200.0,2023-12-23,1970-01-01 00:00:01.703311200,WATER,120.0
Cannan #1,1959508.0,014929,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,WATER,130.0
Cannan #1,1955963.0,014268,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,WATER,120.0
Cannan #1,1953212.0,014254,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,WATER,130.0
Cannan #1,1952159.0,12299,1702447200.0,2023-12-13,1970-01-01 00:00:01.702447200,WATER,130.0
Cannan #1,1948573.0,014882,1702188000.0,2023-12-10,1970-01-01 00:00:01.702188000,WATER,120.0
Cannan #1,1947086.0,2863731,1702101600.0,2023-12-09,1970-01-01 00:00:01.702101600,OIL,186.4
Cannan #1,1947085.0,12280,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,WATER,130.0
Carolpick #1,1968298.0,2913561,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,OIL,190.0
Carolpick #1,1952184.0,2875011,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,OIL,188.0
Carolpick #1,1950084.0,2863741,1702360800.0,2023-12-12,1970-01-01 00:00:01.702360800,OIL,192.0
Carolyn #1,1970972.0,,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,OIL,83.5
Carolyn #1,1970973.0,2917851,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,OIL,176.0
Carolyn #1,1969232.0,2908071,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,182.0
Carolyn #1,1969233.0,,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,76.82
Carolyn #1,1967146.0,2908061,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,OIL,191.0
Carolyn #1,1967147.0,,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,OIL,83.5
Carolyn #1,1965202.0,,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,OIL,56.78
Carolyn #1,1965203.0,014154,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,WATER,120.0
Carolyn #1,1965204.0,2900521,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,OIL,181.0
Carolyn #1,1958062.0,014974,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,WATER,130.0
Carolyn #1,1944699.0,,1701928800.0,2023-12-07,1970-01-01 00:00:01.701928800,OIL,68.47
Carolyn #1,1944700.0,2849381,1701928800.0,2023-12-07,1970-01-01 00:00:01.701928800,OIL,141.0
Cenizo #1,1973888.0,13760,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,WATER,100.0
Cenizo #1,1972208.0,2925481,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,156.0
Cenizo #1,1972209.0,14189,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,WATER,120.0
