,id,name,type,capacity,multiplier,created_at,updated_at
0,7149,000001,OIL/WATER,400,1.67,1449522991,1748345058
1,8325,111144-1,OIL,500,2.79,1461077060,1734468633
2,8326,111144-2,OIL,500,2.79,1461077060,1747427304
3,8286,111145-1,OIL,500,2.79,1461009931,1720555542
4,8287,111145-2,OIL,500,2.79,1461009931,1720555542
5,8337,111149-1,OIL,300,1.67,1461078135,1720555556
6,8338,111149-2,OIL,300,1.67,1461078135,1720555556
7,8295,111150A-1,OIL,500,2.79,1461010709,1734468638
8,8296,111150B-2,OIL,500,2.79,1461010709,1748314078
9,8299,111151-1,OIL,500,2.76,1461011122,1748314077
10,8300,111151-2,OIL,500,2.76,1461011122,1748314078
11,8302,111152-1,OIL,500,2.79,1461017554,1746217637
12,8303,111152-2,OIL,500,2.76,1461017554,1748314078
13,8305,111153-1,OIL,500,2.79,1461076338,1748314078
14,8306,111153-2,OIL,500,2.79,1461076338,1746139938
15,8308,111154-1,OIL,500,2.76,1461076641,1742662520
16,8309,111154-2,OIL,500,2.76,1461076641,1748314079
17,8311,111155-1,OIL,300,1.64,1461076765,1734468638
18,8312,111155-2,OIL,300,1.68,1461076765,1748314079
19,8313,111155-3,OIL,300,1.67,1461076765,1748314079
20,8314,111155-4,OIL,300,1.64,1461076765,1734468638
21,8322,111156-1,OIL,500,2.79,1461076983,1720555591
22,8323,111156-2,OIL,500,2.79,1461076983,1720555591
23,8331,111289-1,OIL,500,2.79,1461077837,1748314077
24,8332,111289-2,OIL,500,2.79,1461077837,1741039997
25,8270,111365-1,OIL,500,2.77,1461009299,1734468632
26,8271,111365-2,OIL,500,2.77,1461009299,1748314078
27,8272,111365-3,OIL,500,2.77,1461009299,1746378435
28,8334,111392-1,OIL,500,2.79,1461077977,1748314077
29,8335,111392-2,OIL,500,2.79,1461077977,1747427304
30,8278,111395-1,OIL,500,2.77,1461009602,1748314078
31,8279,111395-2,OIL,500,2.77,1461009602,1743135648
32,8280,111395-3,OIL,500,2.77,1461009602,1734468632
33,8282,111506-1,OIL,500,2.78,1461009806,1748314078
34,8283,111506-2,OIL,500,2.78,1461009806,1747089804
35,8316,111528-1,OIL,500,2.79,1461076852,1748314078
36,8317,111528-2,OIL,500,2.79,1461076852,1748314078
37,8319,111558-1,OIL,500,2.79,1461076915,1747261108
38,8320,111558-2,OIL,500,2.79,1461076915,1734468638
39,8292,111569-2,OIL,500,2.79,1461010145,1748234246
40,8293,111569-3,OIL,500,2.79,1461010145,1748314078
41,8328,111614-1,OIL,500,2.79,1461077655,1741214557
42,8329,111614-2,OIL,500,2.79,1461077655,1747261109
43,8274,111668-1,OIL,500,2.79,1461009408,1748314078
44,8275,111668-2,OIL,500,2.79,1461009408,1748314078
45,8276,111668-3,OIL,500,2.78,1461009408,1734468632
46,8986,111842-1,OIL,500,2.79,1467131398,1747976932
47,8987,111842-2,OIL,500,2.79,1467131398,1734468632
48,10303,111858-1,OIL,500,2.79,1479163837,1748314077
49,10304,111858-2,OIL,500,2.79,1479163838,1744606606
50,11321,1119121,OIL,500,2.79,1489162002,1748314078
51,11322,1119122,OIL,500,2.79,1489162002,1747585441
52,11606,1119261,OIL,500,2.79,1493931569,1748314078
53,11607,1119262,OIL,500,2.79,1493931569,1748234246
54,11608,1119263,OIL,500,2.79,1493931569,1748314078
55,8984,1119701,OIL,500,2.79,1467131356,1748314078
56,8985,1119702,OIL,500,2.79,1467131356,1746139937
57,17352,111995-1,OIL,500,2.79,1534423377,1720555606
58,17353,111995-2,OIL,500,2.79,1534423378,1720555606
59,8250,112636,OIL,500,2.79,1461006391,1479163701
60,8251,112637,OIL,500,2.79,1461006391,1479163701
61,46276,112821-1,OIL,500,2.77,1713528962,1747976932
62,46275,112821-2,OIL,500,2.77,1713528962,1734468636
63,8045,114596,OIL,500,2.79,1456343470,1720555518
64,8046,114597,OIL,500,2.79,1456343470,1720555518
65,8050,127760-1,OIL,300,1.64,1456344357,1720555475
66,8051,127760-2,OIL,300,1.64,1456344357,1720555475
67,6782,135516,OIL/WATER,400,1.67,1449115366,1721764914
68,6783,135517,OIL/WATER,400,1.67,1449115366,1721764914
69,5147,138021,OIL,436,2.27,1440780002,1748295449
70,5148,138022,OIL,436,2.27,1440780002,1748295449
71,12468,138141,OIL,400,1.67,1502897641,1748358847
72,29937,138141 Remote,OIL/WATER,400,1.67,1604785982,1734468634
73,12467,138142,OIL,400,1.67,1502897641,1748358846
74,29936,138142 Remote,OIL,400,1.67,1604785982,1734468634
75,12466,138143,OIL,400,1.67,1502897641,1748038079
76,29935,138143 Remote,OIL,400,1.67,1604785982,1734468634
77,12465,138144,OIL,400,1.67,1502897641,1748038079
78,29934,138144 Remote,OIL,400,1.67,1604785982,1734468634
79,12813,138151,OIL,400,1.67,1506709111,1748194145
80,12814,138152,OIL,400,1.67,1506709111,1748379031
81,12815,138153,OIL,400,1.67,1506709111,1748038079
82,12816,138154,OIL,400,1.67,1506709111,1748038079
83,46740,138155,OIL,400,1.67,1723131499,1748362914
84,47421,138156,OIL,400,1.67,1727975846,1748362914
85,47422,138157,OIL,400,1.67,1727975846,1748362914
86,13806,138158,OIL,400,1.67,1514903561,1748295449
87,13807,138159,OIL,400,1.67,1514903561,1748295449
88,13808,138160,OIL,400,1.67,1514903561,1748295449
89,13809,138161,OIL,400,1.67,1514903561,1734468633
90,11421,138162,OIL,400,1.67,1490738513,1748038082
91,11420,138163,OIL,400,1.67,1490738513,1748119428
92,11419,138164,OIL,400,1.67,1490738513,1748379031
93,11418,138165,OIL,400,1.67,1490738513,1748193955
94,14841,138166,OIL,210,1.16,1520258885,1748380716
95,14842,138167,OIL,210,1.16,1520258885,1748380716
96,20119,138168,OIL,400,1.67,1555089443,1748362916
97,20120,138169,OIL,400,1.67,1555089443,1748362916
98,20121,138170,OIL,400,1.67,1555089443,1748362915
99,11804,138172,OIL,400,1.67,1496243444,1743628805
100,11805,138173,OIL,400,1.67,1496243444,1743628805
101,11806,138174,OIL,400,1.67,1496243444,1743628805
102,11807,138175,OIL,400,1.67,1496243444,1743628805
103,20122,139171,OIL,400,1.67,1555089443,1748362916
104,18770,146129-1,OIL,300,1.67,1547046275,1720555493
105,18771,146129-2,OIL,300,1.67,1547046275,1720555493
106,7165,153116,OIL/WATER,436,2.27,1449523242,1748345059
107,7166,153117,OIL/WATER,436,2.27,1449523242,1748345059
108,7193,153119,OIL/WATER,436,2.27,1449524380,1748345061
109,7194,153120,OIL/WATER,436,2.27,1449524380,1748345061
110,6996,153803,OIL/WATER,436,2.27,1449263482,1748345054
111,6997,153804,OIL/WATER,436,2.27,1449263482,1748345054
112,7000,153809,OIL/WATER,436,2.27,1449263538,1748345054
113,7001,153810,OIL/WATER,436,2.27,1449263538,1748345054
114,7010,153814,OIL/WATER,436,2.27,1449263728,1748345055
115,7109,153821,OIL/WATER,436,2.27,1449272249,1748345057
116,21027,153827,OIL/WATER,300,1.67,1557339543,1748351775
117,6944,153829-1,OIL/WATER,400,1.67,1449244595,1748351774
118,6945,153829-2,OIL/WATER,400,1.67,1449244595,1748351774
119,6948,153830,OIL/WATER,400,1.67,1449244653,1734468634
120,7850,153831,OIL/WATER,400,1.67,1452878236,1734468634
121,18161,153831-1,OIL/WATER,210,1.16,1541707734,1734468634
122,7849,153832,OIL/WATER,400,1.67,1452878006,1748351774
123,6949,153833,OIL/WATER,400,1.67,1449244653,1748351774
124,7227,153834,OIL/WATER,400,1.67,1450213028,1734468634
125,6952,153835,OIL/WATER,400,1.67,1449244775,1748351775
126,6953,153837,OIL/WATER,400,1.67,1449244775,1748351775
127,7389,153838,OIL/WATER,400,1.67,1450385027,1748351774
128,7390,153839,OIL/WATER,400,1.67,1450385027,1748351774
129,6983,153840-1,OIL/WATER,436,2.27,1449263106,1748345054
130,6984,153840-2,OIL/WATER,436,2.27,1449263106,1748345053
131,7004,153843,OIL/WATER,436,2.27,1449263583,1748345054
132,28735,153843-2,OIL/WATER,436,2.27,1588093972,1748345054
133,6961,153852-1,OIL/WATER,210,1.16,1449244893,1748351775
134,6962,153852-2,OIL/WATER,210,1.16,1449244893,1748351775
135,6927,153859,OIL/WATER,400,1.67,1449244183,1723218303
136,7228,153863,OIL/WATER,400,1.67,1450213593,1748351775
137,6818,153865,OIL/WATER,400,1.67,1449170001,1748377131
138,6819,153866,OIL/WATER,400,1.67,1449170001,1748377131
139,6840,153867,OIL/WATER,210,1.16,1449178139,1721764915
140,6841,153868,OIL/WATER,210,1.16,1449178139,1721764915
141,6821,153869,OIL/WATER,210,1.16,1449170146,1721764915
142,6822,153870,OIL/WATER,210,1.16,1449170146,1721764915
143,6812,153871,OIL/WATER,436,2.27,1449169866,1721764914
144,6813,153872,OIL/WATER,436,2.27,1449169866,1721764914
145,6831,153873,OIL/WATER,436,2.27,1449170212,1721764915
146,6832,153874,OIL/WATER,436,2.27,1449170212,1721764915
147,6815,153875,OIL/WATER,436,2.27,1449169939,1721764914
148,6816,153876,OIL/WATER,210,1.16,1449169939,1721764914
149,6806,153877,OIL/WATER,300,1.67,1449169665,1721764914
150,7137,153897,OIL/WATER,436,2.27,1449522804,1748345054
151,7081,153899,OIL/WATER,436,2.27,1449271052,1748345051
152,7082,153900,OIL/WATER,436,2.27,1449271052,1748345051
153,7181,153903,OIL/WATER,436,2.27,1449523546,1748345055
154,7189,153907,OIL/WATER,436,2.27,1449524161,1748345060
155,7105,153909,OIL/WATER,436,2.27,1449272112,1748345056
156,7106,153910,OIL/WATER,436,2.27,1449272112,1748345057
157,7097,153911,OIL/WATER,436,2.27,1449271876,1748345056
158,7098,153912,OIL/WATER,436,2.27,1449271877,1748345056
159,7101,153914,OIL/WATER,436,2.27,1449271976,1748345056
160,7102,153915,OIL/WATER,436,2.27,1449271977,1748345056
161,7077,153918,OIL/WATER,436,2.27,1449270810,1748345055
162,7078,153919,OIL/WATER,436,2.27,1449270810,1748345055
163,7169,153924,OIL/WATER,436,2.27,1449523312,1748345059
164,7170,153925,OIL/WATER,436,2.27,1449523312,1748345059
165,7177,153927,OIL/WATER,436,2.27,1449523447,1748345060
166,7178,153928,OIL/WATER,436,2.27,1449523447,1748345060
167,7127,153930,OIL/WATER,436,2.27,1449522196,1748345057
168,7145,153934,OIL/WATER,436,2.27,1449522914,1748345058
169,7146,153935,OIL/WATER,436,2.27,1449522914,1748345058
170,7141,153936,OIL/WATER,436,2.27,1449522863,1748345058
171,7142,153937,OIL/WATER,436,2.27,1449522863,1748345058
172,7110,153940,OIL/WATER,436,2.27,1449272250,1748345057
173,7153,153942,OIL/WATER,436,2.27,1449523055,1748345059
174,7154,153943,OIL/WATER,436,2.27,1449523055,1748345059
175,7155,153944,OIL/WATER,436,2.27,1449523055,1748345059
176,7185,153947,OIL/WATER,436,2.27,1449524037,1748345060
177,7131,153948,OIL/WATER,436,2.27,1449522293,1748345053
178,10605,153948-2,OIL/WATER,436,2.27,1482183365,1748345053
179,7091,153949,OIL/WATER,436,2.27,1449271618,1748345056
180,7092,153950,OIL/WATER,436,2.27,1449271618,1748345056
181,7088,153952,OIL/WATER,436,2.27,1449271409,1748345056
182,7089,153953,OIL/WATER,436,2.27,1449271409,1748345056
183,7328,153954,OIL/WATER,436,2.27,1450369746,1748345056
184,7161,153955,OIL/WATER,436,2.27,1449523178,1748345059
185,7162,153956,OIL/WATER,436,2.27,1449523178,1748345059
186,7157,153958,OIL/WATER,436,2.27,1449523117,1748345059
187,7158,153959,OIL/WATER,436,2.27,1449523117,1748345059
188,7115,153962,OIL/WATER,436,2.27,1449521973,1748345057
189,7119,153964,OIL/WATER,436,2.27,1449522027,1748345057
190,7120,153965,OIL/WATER,436,2.27,1449522027,1748345057
191,6915,153969,OIL/WATER,436,2.27,1449243817,1748361544
192,6916,153970,OIL/WATER,436,2.27,1449243817,1748361544
193,6917,153971,OIL/WATER,436,2.27,1449243817,1748361544
194,7036,154007,OIL/WATER,436,2.27,1449265952,1748345052
195,7037,154008,OIL/WATER,436,2.27,1449265952,1748345052
196,7038,154009,OIL/WATER,436,2.27,1449265952,1748345052
197,7028,154010,OIL/WATER,500,2.79,1449265662,1748345052
198,7030,154011,OIL/WATER,500,2.79,1449265662,1748345052
199,7029,154012,OIL/WATER,500,2.79,1449265662,1748345052
200,7044,154013,OIL/WATER,436,2.27,1449266155,1748345053
201,7045,154014,OIL/WATER,436,2.27,1449266155,1748345053
202,7046,154051,OIL/WATER,436,2.27,1449266155,1748345053
203,7017,154052,OIL/WATER,436,2.27,1449264981,1748345056
204,7018,154053,OIL/WATER,436,2.27,1449264981,1748345056
205,7019,154054,OIL/WATER,436,2.27,1449264981,1748345056
206,7061,154055,OIL/WATER,436,2.27,1449266641,1748345058
207,7062,154056,OIL/WATER,436,2.27,1449266641,1748345058
208,7063,154057,OIL/WATER,436,2.27,1449266641,1748345058
209,7054,154058,OIL/WATER,436,2.27,1449266358,1748345057
210,7055,154059,OIL/WATER,436,2.27,1449266358,1748345057
211,7014,154060,OIL/WATER,436,2.27,1449264884,1748345050
212,7015,154061,OIL/WATER,436,2.27,1449264884,1748345050
213,7048,154062,OIL/WATER,436,2.27,1449266251,1748345053
214,7049,154063,OIL/WATER,436,2.27,1449266251,1748345053
215,7051,154064,OIL/WATER,436,2.27,1449266305,1748345053
216,7052,154065,OIL/WATER,436,2.27,1449266305,1748345053
217,7057,154066,OIL/WATER,436,2.27,1449266424,1748345053
218,7058,154067,OIL/WATER,436,2.27,1449266424,1748345053
219,7059,154068,OIL/WATER,436,2.27,1449266424,1748345053
220,7021,154069,OIL/WATER,436,2.27,1449265104,1748345051
221,7022,154070,OIL/WATER,436,2.27,1449265104,1748345051
222,7024,154071,OIL/WATER,436,2.27,1449265374,1748345051
223,7025,154072,OIL/WATER,436,2.27,1449265374,1748345052
224,7069,154074,OIL/WATER,436,2.27,1449266797,1748345055
225,7070,154075,OIL/WATER,436,2.27,1449266797,1748345055
226,7071,154076,OIL/WATER,436,2.27,1449266797,1748345055
227,7065,154077,OIL/WATER,436,2.27,1449266712,1748345055
228,7066,154078,OIL/WATER,436,2.27,1449266712,1748345055
229,6879,154080,OIL/WATER,436,2.27,1449242808,1722974143
230,6880,154081,OIL/WATER,436,2.27,1449242808,1722974143
231,6886,154083,OIL/WATER,436,2.27,1449243060,1748345050
232,6903,154086,OIL/WATER,436,2.27,1449243459,1745846515
233,6904,154087,OIL/WATER,436,2.27,1449243459,1745846515
234,6892,154088,OIL/WATER,400,1.67,1449243216,1748345050
235,6893,154089,OIL/WATER,400,1.67,1449243216,1748345050
236,6907,154120,OIL/WATER,436,2.27,1449243605,1748345050
237,6908,154121,OIL/WATER,436,2.27,1449243605,1748345050
238,6909,154122,OIL/WATER,436,2.27,1449243605,1748345050
239,6888,154123,OIL/WATER,436,2.27,1449243137,1748345050
240,6889,154124,OIL/WATER,436,2.27,1449243137,1748345050
241,6890,154125,OIL/WATER,436,2.27,1449243137,1748345050
242,6896,154126,OIL/WATER,436,2.27,1449243288,1748345049
243,6897,154127,OIL/WATER,436,2.27,1449243288,1748345049
244,6883,154128,OIL/WATER,436,2.27,1449242978,1748345050
245,6899,154129,OIL/WATER,436,2.27,1449243365,1745846515
246,6900,154130,OIL/WATER,436,2.27,1449243365,1745846515
247,6901,154131,OIL/WATER,436,2.27,1449243365,1745846515
248,6882,154133,OIL/WATER,436,2.27,1449242846,1748345049
249,6954,154300,OIL/WATER,400,1.67,1449244775,1748351775
250,7040,154372,OIL/WATER,436,2.27,1449266081,1748345052
251,7041,154373,OIL/WATER,436,2.27,1449266081,1748345052
252,7042,154374,OIL/WATER,436,2.27,1449266081,1748345052
253,7032,154375,OIL/WATER,436,2.27,1449265745,1748345052
254,7033,154376,OIL/WATER,436,2.27,1449265745,1748345052
255,7034,154377,OIL/WATER,436,2.27,1449265745,1748345052
256,6972,154811,OIL/WATER,436,2.27,1449262645,1748345052
257,7026,157043,OIL/WATER,436,2.27,1449265374,1748345051
258,8340,158-1,OIL,300,1.66,1461078471,1479164083
259,8341,158-2,OIL,300,1.67,1461078471,1479164084
260,7147,163934,OIL/WATER,436,2.27,1449522914,1748345058
261,8047,171855-01,OIL,500,2.79,1456344170,1748375403
262,8048,171855-02,OIL,500,2.76,1456344170,1746131401
263,8038,171856-01,OIL,500,2.8,1456343321,1746131401
264,8039,171856-02,OIL,500,2.8,1456343321,1748375403
265,8036,171858-01,OIL,400,1.68,1456343254,1748376633
266,8012,171859-01,OIL,500,2.78,1456342582,1748375403
267,8013,171859-02,OIL,500,2.78,1456342582,1746131402
268,8015,171860-01,OIL,500,2.79,1456342649,1746131401
269,8016,171860-02,OIL,500,2.79,1456342649,1748375403
270,8017,171861-01,OIL,500,2.79,1456342733,1657891544
271,8018,171861-02,OIL,500,2.79,1456342733,1657891544
272,8023,171863-03,OIL,500,2.78,1456342975,1748375403
273,8024,171863-04,OIL,500,2.78,1456342975,1747081777
274,8026,171867-01,OIL,500,2.79,1456343017,1748375403
275,8025,171867-02,OIL,500,2.79,1456343017,1747689723
276,8055,171868-01,OIL,500,2.79,1456344450,1748375403
277,8054,171868-02,OIL,500,2.79,1456344450,1748375403
278,8053,171868-03,OIL,500,2.79,1456344450,1746131401
279,8059,171869-01,OIL,500,2.79,1456344530,1748376633
280,8058,171869-02,OIL,500,2.79,1456344530,1747426898
281,8057,171869-03,OIL,500,2.79,1456344530,1748376633
282,18767,171925-01,OIL,500,2.79,1546980483,1746131402
283,18768,171925-02,OIL,500,2.79,1546980483,1748375403
284,6964,254472,OIL/WATER,500,2.79,1449261860,1748345051
285,6965,254473,OIL/WATER,500,2.79,1449261860,1748345051
286,6978,254474-1,OIL/WATER,400,1.67,1449262881,1734468636
287,40893,254474-2,OIL/WATER,436,2.27,1675110818,1748345053
288,6986,254478,OIL/WATER,436,2.27,1449263205,1748345054
289,6987,254479,OIL/WATER,436,2.27,1449263205,1748345054
290,6767,254484,OIL/WATER,436,2.27,1449114814,1721764914
291,6768,254485,OIL/WATER,436,2.27,1449114814,1721764914
292,6769,254486,OIL/WATER,436,2.27,1449114814,1721764914
293,6771,254490,OIL/WATER,436,2.27,1449114881,1721764914
294,7085,254497,OIL/WATER,436,2.27,1449271317,1722974143
295,7086,254498,OIL/WATER,436,2.27,1449271317,1722974143
296,6975,254506,OIL/WATER,436,2.27,1449262824,1739553776
297,6976,254507,OIL/WATER,436,2.27,1449262824,1739553776
298,6966,254637,OIL/WATER,436,2.27,1449261938,1748345051
299,6967,254638,OIL/WATER,436,2.27,1449261938,1748345051
300,7133,260848,OIL/WATER,436,2.27,1449522487,1748345058
301,7134,260849,OIL/WATER,436,2.27,1449522487,1748345058
302,7135,260850,OIL/WATER,436,2.27,1449522487,1748345058
303,4967,261000,OIL,400,1.67,1440771482,1721764913
304,4968,261001,OIL,400,1.67,1440771482,1721764913
305,4969,261002,OIL,400,1.67,1440771482,1721764913
306,4970,261003,OIL,400,1.67,1440771482,1721764913
307,5048,261004,OIL,436,2.27,1440778147,1748368681
308,29925,261004 Remote,OIL,436,2.27,1604686343,1722972392
309,5049,261005,OIL,436,2.27,1440778147,1748368681
310,29926,261005 Remote,OIL,436,2.27,1604686343,1722972392
311,5050,261006,OIL,436,2.27,1440778147,1748368681
312,29927,261006 Remote,OIL,436,2.27,1604686343,1722972392
313,5042,261007,OIL,400,1.67,1440777425,1721764914
314,5043,261008,OIL,400,1.67,1440777425,1721764914
315,4986,261011,OIL,436,2.27,1440771888,1748380716
316,32094,261011 Remote,OIL,436,2.27,1612935183,1722972392
317,4987,261012,OIL,436,2.27,1440771888,1748380716
318,32095,261012 Remote,OIL,436,2.27,1612935236,1722972392
319,5023,261015,OIL,400,1.67,1440776861,1748362915
320,5024,261016,OIL,400,1.67,1440776861,1748362915
321,5025,261017,OIL,400,1.67,1440776861,1748362915
322,5040,261020,OIL,436,2.27,1440777370,1721764914
323,5039,261021,OIL,436,2.27,1440777370,1721764914
324,5076,261022,OIL,436,2.27,1440778839,1722541365
325,5077,261023,OIL,436,2.27,1440778839,1722541365
326,5078,261024,OIL,436,2.27,1440778839,1722541365
327,5055,261025,OIL,400,1.67,1440778267,1748362914
328,29885,261025 Remote,OIL,400,1.67,1604594395,1722974144
329,5056,261026,OIL,400,1.67,1440778267,1748362914
330,29886,261026 Remote,OIL,400,1.67,1604594395,1722974144
331,5057,261027,OIL,400,1.67,1440778267,1748362914
332,29887,261027 Remote,OIL,400,1.67,1604594395,1722974144
333,5035,261028,OIL,400,1.67,1440777172,1748362915
334,5036,261029,OIL,400,1.67,1440777172,1748362915
335,5073,261034,OIL,436,2.27,1440778517,1741968979
336,5074,261035,OIL,436,2.27,1440778517,1741968979
337,5171,261039,OIL,436,2.27,1440782524,1748380716
338,32078,261039 Remote,OIL,436,2.27,1612934618,1722972392
339,5172,261040,OIL,436,2.27,1440782524,1748380716
340,32079,261040 Remote,OIL,436,2.27,1612934677,1722972392
341,5168,261114,OIL,436,2.27,1440782437,1748375261
342,32081,261114 Remote,OIL,436,2.27,1612934804,1722974144
343,5169,261115,OIL,436,2.27,1440782437,1748375262
344,32082,261115 Remote,OIL,436,2.27,1612934804,1722974144
345,4989,261132,OIL,436,2.27,1440771975,1748375262
346,29915,261132 Remote,OIL,436,2.27,1604683781,1722972392
347,4990,261133,OIL,436,2.27,1440771975,1748375262
348,29916,261133 Remote,OIL,436,2.27,1604683878,1722972392
349,4991,261134,OIL,436,2.27,1440771975,1748375262
350,29917,261134 Remote,OIL,436,2.27,1604683878,1722972392
351,4992,261135,OIL,436,2.27,1440771975,1748375262
352,29918,261135 Remote,OIL,436,2.27,1604683878,1722972392
353,5006,261409,OIL,400,1.67,1440776338,1748375263
354,5007,261410,OIL,400,1.67,1440776338,1748375263
355,5008,261411,OIL,400,1.67,1440776338,1748375263
356,4952,261454,OIL,400,1.67,1440770818,1748375262
357,4953,261455,OIL,400,1.67,1440770818,1748380714
358,4954,261456,OIL,400,1.67,1440770818,1748375262
359,4955,261457,OIL,400,1.67,1440770818,1748375262
360,5018,261581,OIL,400,1.67,1440776598,1748375263
361,32089,261581 Remote,OIL,400,1.67,1612935107,1722972392
362,5019,261582,OIL,400,1.67,1440776598,1748375263
363,32090,261582 Remote,OIL,400,1.67,1612935107,1722972392
364,5020,261583,OIL,400,1.67,1440776598,1748375263
365,32091,261583 Remote,OIL,400,1.67,1612935107,1722972392
366,5021,261584,OIL,400,1.67,1440776598,1748375263
367,32092,261584 Remote,OIL,400,1.67,1612935107,1722972392
368,4962,261680,OIL,400,1.67,1440771393,1721764913
369,4963,261681,OIL,400,1.67,1440771393,1721764913
370,4964,261690,OIL,400,1.67,1440771393,1721764913
371,4965,261691,OIL,400,1.67,1440771393,1721764913
372,4994,261996,OIL,400,1.67,1440772092,1721764913
373,15265,261996 Remote,OIL,400,1.67,1522355605,1721764916
374,5045,262046,OIL,436,2.27,1440777542,1748368681
375,32075,262046 Remote,OIL,436,2.27,1612934481,1722972392
376,5046,262047,OIL,436,2.27,1440777542,1748368681
377,32076,262047 Remote,OIL,436,2.27,1612934481,1722972392
378,5014,262048,OIL,400,1.67,1440776524,1748380716
379,29892,262048 Remote,OIL,400,1.67,1604610231,1722972392
380,5015,262049,OIL,400,1.67,1440776524,1748380716
381,29893,262049 Remote,OIL,400,1.67,1604610231,1722972392
382,5016,262050,OIL,400,1.67,1440776524,1748380716
383,29894,262050 Remote,OIL,400,1.67,1604610231,1722972392
384,5010,262174,OIL,400,1.67,1440776403,1727289640
385,5011,262175,OIL,400,1.67,1440776403,1727289640
386,5012,262176,OIL,400,1.67,1440776403,1727289640
387,4957,262231,OIL,400,1.67,1440771316,1748380715
388,4958,262232,OIL,400,1.67,1440771316,1748380715
389,4959,262233,OIL,400,1.67,1440771316,1748380715
390,4960,262234,OIL,400,1.67,1440771316,1748380715
391,5068,262397,OIL,400,1.67,1440778453,1724708015
392,5069,262398,OIL,400,1.67,1440778453,1724708015
393,5070,262399,OIL,400,1.67,1440778453,1724708015
394,5071,262400,OIL,400,1.67,1440778453,1724708015
395,5002,262436,OIL,436,2.27,1440772278,1734468639
396,5003,262437,OIL,436,2.27,1440772278,1748375263
397,29889,262437 Remote,OIL,436,2.27,1604604467,1722972392
398,5004,262438,OIL,436,2.27,1440772278,1748375263
399,29890,262438 Remote,OIL,436,2.27,1604604521,1722972392
400,5052,262496,OIL,400,1.67,1440778201,1721764914
401,5053,262497,OIL,400,1.67,1440778201,1721764914
402,5080,262591,OIL,400,1.67,1440778899,1748038081
403,5081,262592,OIL,400,1.67,1440778899,1748038081
404,5082,262593,OIL,400,1.67,1440778899,1748379032
405,5083,262594,OIL,400,1.67,1440778899,1748038081
406,18663,262790,OIL/WATER,400,1.67,1546898839,1721764914
407,5177,262790 Old,OIL/WATER,400,1.67,1440782649,1721764914
408,18664,262791,OIL/WATER,400,1.67,1546898888,1721764914
409,5178,262791 Old,OIL/WATER,400,1.67,1440782649,1721764914
410,5129,262954,OIL,400,1.67,1440779731,1748379031
411,32057,262954 Remote,OIL,400,1.67,1612903228,1722972392
412,5130,262955,OIL,400,1.67,1440779731,1748038079
413,32058,262955 Remote,OIL,400,1.67,1612903228,1722972392
414,5131,262956,OIL,400,1.67,1440779731,1748038079
415,32059,262956 Remote,OIL,400,1.67,1612903228,1722972392
416,5132,262957,OIL,400,1.67,1440779731,1748038079
417,32060,262957 Remote,OIL,400,1.67,1612903228,1722972392
418,5183,263166,OIL,400,1.67,1440782786,1748368681
419,5184,263167,OIL,400,1.67,1440782786,1748368681
420,4997,263173,OIL,400,1.67,1440772191,1748380716
421,32084,263173 Remote,OIL,400,1.67,1612934950,1722972392
422,4998,263174,OIL,400,1.67,1440772191,1748380716
423,32085,263174 Remote,OIL,400,1.67,1612934950,1722972392
424,4999,263175,OIL,400,1.67,1440772191,1748380716
425,32086,263175 Remote,OIL,400,1.67,1612934950,1722972392
426,5000,263182,OIL,400,1.67,1440772191,1748380716
427,32087,263182 Remote,OIL,400,1.67,1612934950,1722972392
428,4972,263239,OIL,400,1.67,1440771549,1721764913
429,4973,263240,OIL,400,1.67,1440771549,1721764913
430,4980,263287,OIL,436,2.27,1440771712,1748368681
431,4981,263288,OIL,436,2.27,1440771712,1748368681
432,4975,263791,OIL,400,1.67,1440771626,1748380715
433,32108,263791 Remote,OIL,400,1.67,1613058803,1722972393
434,4976,263792,OIL,400,1.67,1440771626,1748380715
435,32109,263792 Remote,OIL,400,1.67,1613058803,1722972393
436,4977,263793,OIL,400,1.67,1440771626,1748380715
437,32110,263793 Remote,OIL,400,1.67,1613058803,1722972393
438,4978,263794,OIL,400,1.67,1440771626,1748380715
439,32111,263794 Remote,OIL,400,1.67,1613058803,1722972393
440,5090,263903,OIL,400,1.67,1440779045,1748379031
441,32062,263903 Remote,OIL,400,1.67,1612904020,1722972392
442,5091,263904,OIL,400,1.67,1440779045,1748276241
443,32063,263904 Remote,OIL,400,1.67,1612904074,1722972392
444,5174,264110,OIL,436,2.27,1440782603,1748368681
445,5175,264238,OIL,436,2.27,1440782603,1748368681
446,5180,264266,OIL,400,1.67,1440782726,1748368681
447,5181,264267,OIL,400,1.67,1440782726,1748368681
448,5063,264291,OIL,400,1.67,1440778386,1748295449
449,32047,264291 Remote,OIL,400,1.67,1612899225,1722972392
450,5064,264292,OIL,400,1.67,1440778386,1748295448
451,32048,264292 Remote,OIL,400,1.67,1612899225,1722972392
452,5065,264293,OIL,400,1.67,1440778386,1748295449
453,32049,264293 Remote,OIL,400,1.67,1612899225,1722972392
454,5066,264294,OIL,400,1.67,1440778386,1748295449
455,32050,264294 Remote,OIL,400,1.67,1612899225,1722972392
456,5093,264628,OIL,400,1.67,1440779114,1748038081
457,32065,264628 Remote,OIL,400,1.67,1612906338,1722972392
458,5094,264629,OIL,400,1.67,1440779114,1748038081
