well,id,run_ticket_number,date,date_string,updated_at,type,total
MDB #1,1948522,2868171,1702274400,2023-12-11,1702274400,OIL,158.0
Marguerite #1,1965209,2900671,1703656800,2023-12-27,1703656800,OIL,190.0
Marguerite #1,1952183,12300,1702533600,2023-12-14,1702533600,WATER,120.0
Marpick #1,1965210,2903521,1703656800,2023-12-27,1703656800,OIL,170.0
Marpick #1,1962196,013953,1703397600,2023-12-24,1703397600,WATER,121.0
Marrs #1,1970974,013703,1704175200,2024-01-02,1704175200,WATER,130.0
Marrs #1,1969241,2923631,1704002400,2023-12-31,1704002400,OIL,190.0
Marrs #1,1969242,,1704002400,2023-12-31,1704002400,OIL,73.48
Marrs #1,1964180,014996,1703570400,2023-12-26,1703570400,WATER,120.0
Marrs #1,1963245,2908171,1703484000,2023-12-25,1703484000,OIL,185.0
Marrs #1,1963246,,1703484000,2023-12-25,1703484000,OIL,70.14
Marrs #1,1960308,2897971,1703224800,2023-12-22,1703224800,OIL,191.0
Marrs #1,1960307,,1703224800,2023-12-22,1703224800,OIL,73.48
Marrs #1,1957220,014924,1702965600,2023-12-19,1702965600,WATER,120.0
Marrs #1,1956018,,1702879200,2023-12-18,1702879200,OIL,78.49
Marrs #1,1956017,2884531,1702792800,2023-12-17,1702792800,OIL,190.1
Marrs #1,1953352,blackgold,1702620000,2023-12-15,1702620000,WATER,130.0
Marrs #1,1948292,2865881,1702274400,2023-12-11,1702274400,OIL,190.0
Marrs #1,1948293,,1702274400,2023-12-11,1702274400,OIL,86.84
Marrs #1,1947237,6676,1702188000,2023-12-10,1702188000,WATER,130.0
PC #1,1974543,2923641,1704520800,2024-01-06,1704520800,OIL,190.0
PC #1,1956026,RRG,1702792800,2023-12-17,1702792800,WATER,120.0
Parkway #1,1974701,13175,1704434400,2024-01-05,1704434400,WATER,120.0
Parkway #1,1973050,2932941,1704348000,2024-01-04,1704348000,OIL,183.0
Parkway #1,1973051,,1704348000,2024-01-04,1704348000,OIL,56.78
Parkway #1,1972205,,1704261600,2024-01-03,1704261600,OIL,35.07
Parkway #1,1972206,2929851,1704175200,2024-01-02,1704175200,OIL,172.0
Parkway #1,1970468,2925641,1704088800,2024-01-01,1704088800,OIL,188.0
Parkway #1,1970469,,1704088800,2024-01-01,1704088800,OIL,33.4
Parkway #1,1970470,014193,1704088800,2024-01-01,1704088800,WATER,130.0
Parkway #1,1966314,,1703743200,2023-12-28,1703743200,OIL,53.44
Parkway #1,1966313,2913701,1703656800,2023-12-27,1703656800,OIL,153.0
Parkway #1,1966315,14165,1703656800,2023-12-27,1703656800,WATER,130.0
Parkway #1,1962612,2905941,1703397600,2023-12-24,1703397600,OIL,188.0
Parkway #1,1962613,,1703397600,2023-12-24,1703397600,OIL,53.44
Parkway #1,1959547,2897991,1703138400,2023-12-21,1703138400,OIL,190.0
Parkway #1,1959546,,1703138400,2023-12-21,1703138400,OIL,51.77
Parkway #1,1958451,,1703052000,2023-12-20,1703052000,OIL,58.45
Parkway #1,1958452,2886781,1702965600,2023-12-19,1702965600,OIL,180.0
Parkway #1,1956060,14963,1702792800,2023-12-17,1702792800,WATER,120.0
Parkway #1,1953447,2879551,1702620000,2023-12-15,1702620000,OIL,188.0
Parkway #1,1953446,,1702620000,2023-12-15,1702620000,OIL,48.43
Parkway #1,1952514,2875101,1702533600,2023-12-14,1702533600,OIL,186.0
Parkway #1,1952513,,1702533600,2023-12-14,1702533600,OIL,41.75
Parkway #1,1952515,12294,1702533600,2023-12-14,1702533600,WATER,120.0
Parkway #1,1950124,,1702360800,2023-12-12,1702360800,OIL,56.78
Parkway #1,1950123,2868181,1702274400,2023-12-11,1702274400,OIL,190.0
Parkway #1,1946625,14872,1702015200,2023-12-08,1702015200,WATER,120.0
Parkway #1,1944515,2856831,1701928800,2023-12-07,1701928800,OIL,169.0
Parkway #1,1944516,,1701928800,2023-12-07,1701928800,OIL,46.76
Pfeiffer #1,1963176,2894631,1703397600,2023-12-24,1703397600,OIL,185.0
Pfeiffer-Byrd #1,1972202,,1704261600,2024-01-03,1704261600,OIL,113.56
Pfeiffer-Byrd #1,1972203,,1704261600,2024-01-03,1704261600,OIL,113.56
Pfeiffer-Byrd #1,1972201,2929862,1704175200,2024-01-02,1704175200,OIL,179.0
Pfeiffer-Byrd #1,1971411,2923681,1704175200,2024-01-02,1704175200,OIL,185.0
Pfeiffer-Byrd #1,1971408,,1704175200,2024-01-02,1704175200,OIL,58.45
Pfeiffer-Byrd #1,1971409,,1704175200,2024-01-02,1704175200,OIL,58.45
Pfeiffer-Byrd #1,1970463,2926641,1704088800,2024-01-01,1704088800,OIL,185.0
Pfeiffer-Byrd #1,1968351,2923651,1703916000,2023-12-30,1703916000,OIL,190.0
Pfeiffer-Byrd #1,1968352,,1703916000,2023-12-30,1703916000,OIL,125.25
Pfeiffer-Byrd #1,1966302,2918191,1703743200,2023-12-28,1703743200,OIL,185.0
Pfeiffer-Byrd #1,1963172,2898001,1703224800,2023-12-22,1703224800,OIL,188.0
Pfeiffer-Byrd #1,1959543,2894681,1703138400,2023-12-21,1703138400,OIL,188.0
Pfeiffer-Byrd #1,1958441,2894661,1703052000,2023-12-20,1703052000,OIL,175.0
Pfeiffer-Byrd #1,1958442,14975,1703052000,2023-12-20,1703052000,WATER,15.0
Pfeiffer-Byrd #1,1957260,2889991,1702965600,2023-12-19,1702965600,OIL,181.0
Pfeiffer-Byrd #1,1957257,14922,1702965600,2023-12-19,1702965600,WATER,30.0
Pfeiffer-Byrd #1,1956239,2879581,1702620000,2023-12-15,1702620000,OIL,190.0
Pickens #1,1951113,2863811,1702447200,2023-12-13,1702447200,OIL,190.0
Pickens Weaver #1,1967397,2908181,1703829600,2023-12-29,1703829600,OIL,190.0
Pickens Weaver #1,1961479,014589,1703311200,2023-12-23,1703311200,WATER,120.0
Pickens Weaver #1,1947511,014765,1702188000,2023-12-10,1702188000,WATER,120.0
Pickwill #1,1967262,013959,1703829600,2023-12-29,1703829600,WATER,130.0
Pickwill #1,1960456,2894691,1703224800,2023-12-22,1703224800,OIL,190.0
Pickwill #1,1952188,2875121,1702533600,2023-12-14,1702533600,OIL,180.0
Pickwill #1,1952187,014900,1702533600,2023-12-14,1702533600,WATER,125.0
RAB #1,1972281,013164,1704261600,2024-01-03,1704261600,WATER,120.0
RAB #1,1971311,2918011,1704175200,2024-01-02,1704175200,OIL,185.0
RAB #1,1971308,,1704175200,2024-01-02,1704175200,OIL,31.73
RAB #1,1971309,,1704175200,2024-01-02,1704175200,OIL,31.73
RAB #1,1971310,,1704175200,2024-01-02,1704175200,OIL,31.73
RAB #1,1971307,013704,1704175200,2024-01-02,1704175200,WATER,130.0
RAB #1,1969243,014192,1704002400,2023-12-31,1704002400,WATER,130.0
RAB #1,1968115,014103,1703916000,2023-12-30,1703916000,WATER,130.0
RAB #1,1967032,2910261,1703829600,2023-12-29,1703829600,OIL,190.0
RAB #1,1967033,,1703829600,2023-12-29,1703829600,OIL,33.4
RAB #1,1967029,,1703829600,2023-12-29,1703829600,OIL,33.4
RAB #1,1967028,,1703829600,2023-12-29,1703829600,OIL,33.4
RAB #1,1967031,144702,1703829600,2023-12-29,1703829600,WATER,130.0
RAB #1,1965211,014162,1703656800,2023-12-27,1703656800,WATER,120.0
RAB #1,1963247,014995,1703484000,2023-12-25,1703484000,WATER,120.0
RAB #1,1962393,014299,1703397600,2023-12-24,1703397600,WATER,120.0
RAB #1,1961296,014985,1703311200,2023-12-23,1703311200,WATER,130.0
RAB #1,1959228,,1703138400,2023-12-21,1703138400,OIL,30.06
RAB #1,1959229,2890031,1703138400,2023-12-21,1703138400,OIL,170.0
RAB #1,1959225,,1703138400,2023-12-21,1703138400,OIL,30.06
RAB #1,1959226,,1703138400,2023-12-21,1703138400,OIL,30.06
RAB #1,1959227,014978,1703138400,2023-12-21,1703138400,WATER,120.0
RAB #1,1958253,2890041,1703052000,2023-12-20,1703052000,OIL,190.0
RAB #1,1958251,,1703052000,2023-12-20,1703052000,OIL,36.74
RAB #1,1958252,,1703052000,2023-12-20,1703052000,OIL,36.74
RAB #1,1958250,,1703052000,2023-12-20,1703052000,OIL,36.74
RAB #1,1955267,2884551,1702792800,2023-12-17,1702792800,OIL,190.0
RAB #1,1955266,,1702792800,2023-12-17,1702792800,OIL,38.41
RAB #1,1955270,,1702792800,2023-12-17,1702792800,OIL,38.41
RAB #1,1955271,,1702792800,2023-12-17,1702792800,OIL,38.41
RAB #1,1955269,014914,1702792800,2023-12-17,1702792800,WATER,120.0
RAB #1,1954259,014908,1702706400,2023-12-16,1702706400,WATER,120.0
RAB #1,1953353,2877491,1702620000,2023-12-15,1702620000,OIL,190.0
RAB #1,1953355,,1702620000,2023-12-15,1702620000,OIL,25.05
RAB #1,1953354,,1702620000,2023-12-15,1702620000,OIL,25.05
RAB #1,1953356,,1702620000,2023-12-15,1702620000,OIL,25.05
RAB #1,1953357,014955,1702620000,2023-12-15,1702620000,WATER,130.0
RAB #1,1950775,014898,1702447200,2023-12-13,1702447200,WATER,130.0
RAB #1,1950090,2871171,1702360800,2023-12-12,1702360800,OIL,188.0
RAB #1,1950091,,1702360800,2023-12-12,1702360800,OIL,26.72
RAB #1,1950089,,1702360800,2023-12-12,1702360800,OIL,26.72
RAB #1,1950092,,1702360800,2023-12-12,1702360800,OIL,26.72
RAB #1,1950094,12293,1702360800,2023-12-12,1702360800,WATER,130.0
RAB #1,1946784,014870,1702101600,2023-12-09,1702101600,WATER,120.0
RAB #1,1945740,2853691,1702015200,2023-12-08,1702015200,OIL,188.0
RAB #1,1945738,,1702015200,2023-12-08,1702015200,OIL,86.84
RAB #1,1945736,,1702015200,2023-12-08,1702015200,OIL,86.84
RAB #1,1945735,,1702015200,2023-12-08,1702015200,OIL,86.84
RAB #1,1945737,12273,1702015200,2023-12-08,1702015200,WATER,130.0
RAB #1,1944702,6688,1701928800,2023-12-07,1701928800,WATER,130.0
RAB #2,1974539,2939581,1704520800,2024-01-06,1704520800,OIL,190.0
RAB #2,1974537,2939561,1704520800,2024-01-06,1704520800,OIL,190.0
RAB #2,1974538,,1704520800,2024-01-06,1704520800,OIL,71.81
RAB #2,1974536,,1704520800,2024-01-06,1704520800,OIL,71.81
RAB #2,1973172,2918041,1704348000,2024-01-04,1704348000,OIL,190.0
RAB #2,1973171,,1704348000,2024-01-04,1704348000,OIL,21.71
RAB #2,1973173,,1704348000,2024-01-04,1704348000,OIL,21.71
RAB #2,1973170,,1704348000,2024-01-04,1704348000,OIL,21.71
RAB #2,1968817,014105,1704002400,2023-12-31,1704002400,WATER,130.0
RAB #2,1967082,2913711,1703829600,2023-12-29,1703829600,OIL,175.0
RAB #2,1967079,2913721,1703829600,2023-12-29,1703829600,OIL,182.0
RAB #2,1967080,,1703829600,2023-12-29,1703829600,OIL,63.46
RAB #2,1967081,,1703829600,2023-12-29,1703829600,OIL,63.46
RAB #2,1965881,2910271,1703743200,2023-12-28,1703743200,OIL,190.0
RAB #2,1965884,,1703743200,2023-12-28,1703743200,OIL,23.38
RAB #2,1965883,,1703743200,2023-12-28,1703743200,OIL,23.38
RAB #2,1965882,,1703743200,2023-12-28,1703743200,OIL,23.38
RAB #2,1965212,2908191,1703656800,2023-12-27,1703656800,OIL,190.0
RAB #2,1963248,2905951,1703484000,2023-12-25,1703484000,OIL,193.0
RAB #2,1962078,2900681,1703397600,2023-12-24,1703397600,OIL,192.0
RAB #2,1962077,,1703397600,2023-12-24,1703397600,OIL,15.03
RAB #2,1962079,,1703397600,2023-12-24,1703397600,OIL,75.15
RAB #2,1962080,,1703397600,2023-12-24,1703397600,OIL,15.03
RAB #2,1960256,2890051,1703224800,2023-12-22,1703224800,OIL,186.0
RAB #2,1960257,2886791,1703224800,2023-12-22,1703224800,OIL,188.0
RAB #2,1960255,,1703224800,2023-12-22,1703224800,OIL,66.8
RAB #2,1960254,,1703224800,2023-12-22,1703224800,OIL,66.8
RAB #2,1956837,014969,1702965600,2023-12-19,1702965600,WATER,125.0
RAB #2,1955272,blackgold,1702792800,2023-12-17,1702792800,WATER,120.0
RAB #2,1950096,2863821,1702360800,2023-12-12,1702360800,OIL,183.0
RAB #2,1950098,,1702360800,2023-12-12,1702360800,OIL,35.07
RAB #2,1950097,,1702360800,2023-12-12,1702360800,OIL,35.07
RAB #2,1950095,,1702360800,2023-12-12,1702360800,OIL,35.07
RAB #2,1948173,2859911,1702274400,2023-12-11,1702274400,OIL,193.0
RAB #2,1948174,2865891,1702274400,2023-12-11,1702274400,OIL,190.0
RAB #2,1948175,,1702274400,2023-12-11,1702274400,OIL,80.16
RAB #2,1948172,,1702274400,2023-12-11,1702274400,OIL,80.16
RAB #2,1946785,blackgold,1702101600,2023-12-09,1702101600,WATER,120.0
RAB #2,1944704,2856851,1701928800,2023-12-07,1701928800,OIL,185.0
RAB #2,1944705,,1701928800,2023-12-07,1701928800,OIL,20.04
RAB #2,1944706,,1701928800,2023-12-07,1701928800,OIL,20.04
RAB #2,1944703,,1701928800,2023-12-07,1701928800,OIL,20.04
RAB #3,1974063,013168,1704434400,2024-01-05,1704434400,WATER,120.0
RAB #3,1973174,013753,1704348000,2024-01-04,1704348000,WATER,130.0
RAB #3,1970887,2918051,1704175200,2024-01-02,1704175200,OIL,188.0
RAB #3,1970888,,1704175200,2024-01-02,1704175200,OIL,80.16
RAB #3,1968818,014104,1704002400,2023-12-31,1704002400,WATER,120.0
RAB #3,1965885,014168,1703743200,2023-12-28,1703743200,WATER,130.0
RAB #3,1963250,2905961,1703484000,2023-12-25,1703484000,OIL,190.0
RAB #3,1963249,,1703484000,2023-12-25,1703484000,OIL,76.82
RAB #3,1960258,014933,1703224800,2023-12-22,1703224800,WATER,50.0
RAB #3,1958476,,1703052000,2023-12-20,1703052000,OIL,88.51
RAB #3,1958477,2890061,1703052000,2023-12-20,1703052000,OIL,190.0
RAB #3,1956036,,1702879200,2023-12-18,1702879200,OIL,43.42
RAB #3,1951117,014884,1702447200,2023-12-13,1702447200,WATER,120.0
RAB #3,1948177,2865901,1702274400,2023-12-11,1702274400,OIL,164.0
RAB #3,1948176,,1702274400,2023-12-11,1702274400,OIL,56.78
RAB #3,1946786,014869,1702101600,2023-12-09,1702101600,WATER,120.0
RAB #3,1945742,2856861,1702015200,2023-12-08,1702015200,OIL,182.0
RAB #3,1945741,,1702015200,2023-12-08,1702015200,OIL,75.15
RAB #3,1945743,6692,1702015200,2023-12-08,1702015200,WATER,130.0
Richard #1,1973892,2929921,1704434400,2024-01-05,1704434400,OIL,190.0
Richard #1,1971421,2929911,1704175200,2024-01-02,1704175200,OIL,188.0
Richard #1,1970472,014184,1704088800,2024-01-01,1704088800,WATER,70.0
Richard #1,1959550,2894701,1703138400,2023-12-21,1703138400,OIL,191.0
Richard #1,1950125,2868201,1702274400,2023-12-11,1702274400,OIL,169.0
Richard #1,1946627,6694,1702015200,2023-12-08,1702015200,WATER,100.0
Richardson #1,1972105,014116,1704261600,2024-01-03,1704261600,WATER,120.0
Richardson #1,1970230,,1704088800,2024-01-01,1704088800,OIL,50.1
Richardson #1,1970229,2913731,1704002400,2023-12-31,1704002400,OIL,164.0
Richardson #1,1966341,2908201,1703743200,2023-12-28,1703743200,OIL,185.5
Richardson #1,1966342,,1703743200,2023-12-28,1703743200,OIL,38.41
Richardson #1,1963220,013957,1703484000,2023-12-25,1703484000,WATER,130.0
Richardson #1,1961541,2898041,1703224800,2023-12-22,1703224800,OIL,188.0
Richardson #1,1954728,014264,1702792800,2023-12-17,1702792800,WATER,120.0
Richardson #1,1953250,2879601,1702620000,2023-12-15,1702620000,OIL,188.0
Richardson #1,1947515,,1702188000,2023-12-10,1702188000,OIL,33.4
Richardson #1,1947514,2863831,1702101600,2023-12-09,1702101600,OIL,191.2
Ronald #1,1972212,13151,1704175200,2024-01-02,1704175200,WATER,120.0
Ronald #1,1967408,2908211,1703743200,2023-12-28,1703743200,OIL,184.0
Ronald #1,1963914,13962,1703484000,2023-12-25,1703484000,WATER,120.0
Ronald #1,1957270,122023,1702879200,2023-12-18,1702879200,WATER,120.0
Ronald #1,1952518,12099,1702533600,2023-12-14,1702533600,WATER,120.0
Ronald #1,1945589,120723,1701928800,2023-12-07,1701928800,WATER,130.0
Ruth #1,1969253,013995,1704002400,2023-12-31,1704002400,WATER,130.0
Ruth #1,1967537,2913741,1703829600,2023-12-29,1703829600,OIL,181.0
Ruth #1,1967536,013984,1703829600,2023-12-29,1703829600,WATER,120.0
Ruth #1,1964901,013965,1703570400,2023-12-26,1703570400,WATER,130.0
Ruth #1,1962419,014941,1703311200,2023-12-23,1703311200,WATER,130.0
Ruth #1,1959526,014979,1703052000,2023-12-20,1703052000,WATER,120.24
Ruth #1,1947519,014878,1702101600,2023-12-09,1702101600,WATER,120.0
Sansom #1,1973047,10324,1704261600,2024-01-03,1704261600,WATER,100.0
Sansom #1,1963173,14993,1703397600,2023-12-24,1703397600,WATER,120.0
Sansom #1,1960582,2898051,1703138400,2023-12-21,1703138400,OIL,173.3
Sansom #1,1953444,144908,1702620000,2023-12-15,1702620000,WATER,30.0
Sansom #1,1950121,2868211,1702274400,2023-12-11,1702274400,OIL,187.0
Sansom #1,1947462,2865911,1702188000,2023-12-10,1702188000,OIL,191.0
Solansky #1,1967522,2920881,1703829600,2023-12-29,1703829600,OIL,189.0
Sugarland #1,1944673,2856871,1701928800,2023-12-07,1701928800,OIL,182.4
Thalmann #1,1945548,2853711,1701842400,2023-12-06,1701842400,OIL,178.6
Thompson #2,1973046,13162,1704261600,2024-01-03,1704261600,WATER,120.0
Thompson #2,1961686,014939,1703311200,2023-12-23,1703311200,WATER,130.0
Thompson #2,1952505,014889,1702533600,2023-12-14,1702533600,WATER,120.0
Thompson #2,1948515,2865921,1702188000,2023-12-10,1702188000,OIL,170.0
Thompson #2,1946618,14874,1702015200,2023-12-08,1702015200,WATER,120.0
Thompson #2,1944511,14861,1701842400,2023-12-06,1701842400,WATER,120.0
Tlapek #1,1972219,13977,1704088800,2024-01-01,1704088800,WATER,120.0
Tlapek #1,1972218,2925651,1704002400,2023-12-31,1704002400,OIL,180.0
Tlapek #1,1953445,014901,1702620000,2023-12-15,1702620000,WATER,130.0
Triple J #2,1969852,2918061,1704088800,2024-01-01,1704088800,OIL,143.1
Trotter #1,1969254,013997,1704002400,2023-12-31,1704002400,WATER,110.0
Trotter #1,1967538,2918071,1703743200,2023-12-28,1703743200,OIL,190.7
Trotter #1,1954730,2882241,1702706400,2023-12-16,1702706400,OIL,190.1
VRE Minerals #1,1961457,2900701,1703224800,2023-12-22,1703224800,OIL,192.9
VRE Minerals #1,1959509,014281,1703052000,2023-12-20,1703052000,WATER,120.0
Verna #1,1971989,,1703052000,2023-12-20,1703052000,OIL,20.04
Verna #1,1971988,,1702965600,2023-12-19,1702965600,OIL,20.04
Verna #1,1971987,,1702879200,2023-12-18,1702879200,OIL,20.04
Verna #1,1971986,,1702792800,2023-12-17,1702792800,OIL,20.04
Verna #1,1954169,2879611,1702706400,2023-12-16,1702706400,OIL,186.4
Verna #1,1971983,,1702620000,2023-12-15,1702620000,OIL,20.04
Verna #1,1971982,,1702533600,2023-12-14,1702533600,OIL,20.04
Verna #1,1971980,,1702447200,2023-12-13,1702447200,OIL,20.04
Verna #1,1971979,,1702360800,2023-12-12,1702360800,OIL,20.04
Verna #1,1971978,,1702274400,2023-12-11,1702274400,OIL,20.04
Verna #1,1971968,,1702188000,2023-12-10,1702188000,OIL,20.04
Verna #1,1971962,,1702101600,2023-12-09,1702101600,OIL,20.04
Verna #1,1971960,,1702015200,2023-12-08,1702015200,OIL,20.04
Verna #1,1971959,,1701928800,2023-12-07,1701928800,OIL,20.04
Whittington #1,1968358,14106,1703916000,2023-12-30,1703916000,WATER,130.0
Whittington #1,1958456,121823,1702879200,2023-12-18,1702879200,WATER,120.0
